epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.7004346881593977,0.7043559877377636,0.5333333333333333,0.6226415094339622,0.5668269666999365,0.603988603988604
2,0.6840208944820222,0.6862536207684931,0.638095238095238,0.7358490566037735,0.6847835949550858,0.7051282051282052
3,0.678936501344045,0.665289691034353,0.6238095238095238,0.7735849056603774,0.7180836584701933,0.8205128205128205
4,0.6576896412031991,0.6527551615013266,0.7476190476190476,0.7358490566037735,0.8144451501678613,0.819088319088319
5,0.6440749872298468,0.6432290065963313,0.7619047619047619,0.7735849056603774,0.8381272116867798,0.8475783475783476
6,0.6283982424508958,0.6360801064743186,0.8142857142857143,0.7735849056603774,0.8675256328826785,0.8504273504273504
7,0.6172568843478248,0.6252864115643051,0.8,0.7735849056603774,0.895925959531803,0.8632478632478633
8,0.6125099727085659,0.6120743312925663,0.7666666666666667,0.7924528301886793,0.8756918609926504,0.8703703703703703
9,0.6059861921128773,0.6121209387509328,0.8,0.8113207547169812,0.8707013882587786,0.8675213675213675
10,0.595464525336311,0.5985528388113346,0.7952380952380952,0.8301886792452831,0.889483712911714,0.8803418803418803
11,0.6026796885899135,0.592201033853135,0.7380952380952381,0.8490566037735849,0.8415751746665456,0.896011396011396
12,0.5856081031617664,0.5890238701172594,0.7666666666666667,0.8301886792452831,0.874512294710099,0.886039886039886
13,0.566774685042245,0.5734261263091609,0.8095238095238095,0.8301886792452831,0.8880319390254968,0.8974358974358975
14,0.5683200041453044,0.5706176487904675,0.8142857142857143,0.8113207547169812,0.8865801651392795,0.8974358974358975
15,0.5460390936760675,0.5619759390938956,0.8285714285714286,0.8301886792452831,0.907449414753652,0.9017094017094017
16,0.5370846237455096,0.5519377881625913,0.8571428571428571,0.8490566037735849,0.9211505308048271,0.9002849002849003
17,0.5472238886924017,0.5547588557567237,0.780952380952381,0.8301886792452831,0.8873060520823882,0.8974358974358975
18,0.5271598356110709,0.5378068668662377,0.8238095238095238,0.8301886792452831,0.9110788494691952,0.9031339031339032
19,0.5262675580524263,0.5357709245861701,0.8428571428571429,0.8490566037735849,0.9020959985482261,0.9045584045584045
20,0.5227450382141839,0.5411914710728627,0.8047619047619048,0.8301886792452831,0.900190545322566,0.9031339031339032
21,0.5311214384578523,0.5357764526358191,0.7904761904761904,0.8301886792452831,0.8832229380274023,0.9002849002849004
22,0.5060166171618871,0.5294693477873532,0.819047619047619,0.8490566037735849,0.9136194537700753,0.905982905982906
23,0.5096141219139099,0.514230765824048,0.8238095238095238,0.8490566037735849,0.9069049995463208,0.9188034188034189
24,0.4992862673032851,0.5174356912666896,0.8095238095238095,0.8490566037735849,0.9070864712820979,0.9074074074074074
25,0.5208527178991409,0.5187694002997201,0.780952380952381,0.8301886792452831,0.8808638054622993,0.9031339031339032
26,0.49649873006911505,0.5144122231681392,0.8238095238095238,0.8490566037735849,0.9122584157517467,0.9102564102564102
27,0.48093976633889335,0.5073008261761576,0.8428571428571429,0.8301886792452831,0.9266854187460305,0.9031339031339032
28,0.49543346620741346,0.5035577866266359,0.8047619047619048,0.8490566037735849,0.9185191906360584,0.9116809116809117
29,0.48400897866203674,0.4983602621645298,0.8380952380952381,0.8490566037735849,0.9122584157517467,0.9102564102564104
30,0.5067123796258654,0.4986306355809266,0.7904761904761904,0.8490566037735849,0.8814082206696308,0.9173789173789174
31,0.44724658812795365,0.4956687795666029,0.8809523809523809,0.8490566037735849,0.9438344977769713,0.913105413105413
32,0.471232727595738,0.49114266600248946,0.8047619047619048,0.8490566037735849,0.9130750385627439,0.9131054131054132
33,0.46050755097752527,0.4883250599762179,0.8666666666666667,0.8490566037735849,0.926957626349696,0.9145299145299145
