,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,25.0,0.4719977757536379,0.4407592346345572,0.7951127819548872,0.8345864661654135,0.8722652495901407,0.8909995477159657,0.8787878787878788
mean,16.5,0.5236095073912993,0.49616726062827765,0.7727326127819549,0.8169642857142856,0.8516742396404546,0.8764557892356399,0.8589015151515151
median,16.5,0.4982984890615133,0.46951602567407424,0.7828947368421053,0.8233082706766917,0.8596726779354401,0.8829715061058345,0.8636363636363636
