,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,9.0,0.45491534150445584,0.44784280247354913,0.9216494845360824,0.8898305084745762,0.9624889297636079,0.9576612903225806,0.8412698412698413,0.9464285714285714,0.8907563025210085,0.93701171875
mean,9.0,0.5237517995733865,0.518479944311699,0.9000606428138266,0.8678963110667997,0.9397844259306012,0.9238106532935755,0.8446758804691163,0.8918067226890757,0.8649526320112038,0.6102977079503676
median,9.0,0.5046398891616113,0.517785207068516,0.9072164948453608,0.864406779661017,0.9544332038967234,0.9230990783410138,0.8253968253968254,0.9107142857142857,0.8666666666666667,0.8125
