epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.7850185429056485,0.4708024724954512,0.7916666666666666,0.8373983739837398,0.8607826086956522,0.8971133474576272,0.7746478873239436,0.9322033898305084,0.8461538461538461,0.44189453125
2,0.7119091884543498,0.47683979637496837,0.8333333333333334,0.8455284552845529,0.8883739130434782,0.9016154661016949,0.7857142857142857,0.9322033898305084,0.8527131782945736,0.5458984375
3,0.7012809363504251,0.4496626637088574,0.8354166666666667,0.8536585365853658,0.8926347826086958,0.8945974576271187,0.7808219178082192,0.9661016949152542,0.8636363636363636,0.256103515625
4,0.6458994440734387,0.4446574965931051,0.8541666666666666,0.8536585365853658,0.9150521739130435,0.9214777542372882,0.8253968253968254,0.8813559322033898,0.8524590163934426,0.53564453125
5,0.646837815331916,0.45288157844688837,0.8520833333333333,0.8617886178861789,0.9118695652173913,0.9186970338983051,0.7916666666666666,0.9661016949152542,0.8702290076335878,0.0784912109375
6,0.570454251083235,0.5645444134204853,0.8833333333333333,0.8699186991869918,0.9267478260869565,0.9079713983050847,0.7866666666666666,1.0,0.8805970149253731,0.87158203125
7,0.5838704456885656,0.46617192805297974,0.8875,0.8617886178861789,0.9335130434782609,0.900291313559322,0.7916666666666666,0.9661016949152542,0.8702290076335878,0.042724609375
8,0.5044388799617688,0.5010076780175048,0.9041666666666667,0.8536585365853658,0.9434173913043479,0.8969809322033898,0.7971014492753623,0.9322033898305084,0.859375,0.802734375
9,0.47261432992915314,0.415879654221055,0.91875,0.8699186991869918,0.9556260869565217,0.925582627118644,0.8208955223880597,0.9322033898305084,0.873015873015873,0.1724853515625
10,0.48523043530682725,0.4238256296915252,0.9166666666666666,0.8780487804878049,0.9541217391304349,0.9239936440677966,0.84375,0.9152542372881356,0.8780487804878049,0.85888671875
11,0.41654577385634184,0.5113393185372518,0.9395833333333333,0.8943089430894309,0.9622521739130434,0.9355137711864406,0.859375,0.9322033898305084,0.8943089430894309,0.962890625
12,0.38689528629183767,0.6684773534203206,0.9458333333333333,0.8617886178861789,0.9726869565217391,0.9094279661016949,0.8181818181818182,0.9152542372881356,0.864,0.96630859375
13,0.4003453680003683,0.5396784095744777,0.9395833333333333,0.8699186991869918,0.9694695652173914,0.916843220338983,0.8208955223880597,0.9322033898305084,0.873015873015873,0.94873046875
14,0.4406646550322572,0.8113666258267755,0.93125,0.8617886178861789,0.9642869565217391,0.905323093220339,0.828125,0.8983050847457628,0.8617886178861789,0.9775390625
15,0.40808596995969615,0.5937854627495617,0.9395833333333333,0.8617886178861789,0.9654,0.917770127118644,0.85,0.864406779661017,0.8571428571428571,0.98046875
16,0.4118895980219046,0.6863403447214665,0.9354166666666667,0.8699186991869918,0.9723565217391305,0.9085010593220338,0.8208955223880597,0.9322033898305084,0.873015873015873,0.97216796875
17,0.3473076167826851,0.6051025404859849,0.9520833333333333,0.8617886178861789,0.9798,0.9082362288135594,0.8088235294117647,0.9322033898305084,0.8661417322834646,0.96728515625
18,0.3242225822682182,0.6745936073196249,0.9604166666666667,0.8699186991869918,0.988017391304348,0.9079713983050847,0.8412698412698413,0.8983050847457628,0.8688524590163934,0.9794921875
19,0.3038141790467004,0.8460389035110308,0.9666666666666667,0.8699186991869918,0.983095652173913,0.9037341101694916,0.8412698412698413,0.8983050847457628,0.8688524590163934,0.98388671875
