epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.7569568070633282,0.5693088649225629,0.8112033195020747,0.7851239669421488,0.8773004549214226,0.8488980716253445,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.454833984375
2,0.6378333315067766,0.5986197133941099,0.8589211618257261,0.7933884297520661,0.9015370829886958,0.8673553719008265,0.7777777777777778,0.7636363636363637,0.7706422018348624,0.53466796875
3,0.6330017990343798,0.606020414632214,0.8609958506224067,0.7933884297520661,0.9045181968569065,0.8432506887052341,0.75,0.8181818181818182,0.782608695652174,0.6513671875
4,0.5638985559035139,0.631969679731968,0.8775933609958506,0.8099173553719008,0.9296250344637441,0.8783746556473828,0.8076923076923077,0.7636363636363637,0.7850467289719626,0.10357666015625
5,0.5671990077896237,0.5571745985056743,0.8858921161825726,0.8264462809917356,0.9129704301075269,0.8739669421487604,0.8695652173913043,0.7272727272727273,0.7920792079207921,0.6728515625
6,0.4869563966000228,0.6885682122150728,0.9045643153526971,0.8016528925619835,0.9480803694513372,0.8451790633608816,0.7627118644067796,0.8181818181818182,0.7894736842105263,0.88037109375
7,0.4630432613348565,0.6511926995821236,0.921161825726141,0.8099173553719008,0.9489764267990074,0.8621212121212122,0.8478260869565217,0.7090909090909091,0.7722772277227723,0.8994140625
8,0.47715359400664126,0.8073897464893574,0.9107883817427386,0.8016528925619835,0.9476495726495726,0.8502754820936639,0.7719298245614035,0.8,0.7857142857142857,0.939453125
9,0.44752567023409845,0.6545401007429628,0.9190871369294605,0.8099173553719008,0.9600651364764269,0.865426997245179,0.8478260869565217,0.7090909090909091,0.7722772277227723,0.830078125
10,0.4308766185990013,0.7102285153732812,0.9294605809128631,0.7851239669421488,0.9573252688172043,0.850275482093664,0.7543859649122807,0.7818181818181819,0.7678571428571429,0.1961669921875
11,0.3618137469801171,0.7308104245130681,0.9398340248962656,0.7933884297520661,0.982139164598842,0.8506887052341596,0.8409090909090909,0.6727272727272727,0.7474747474747475,0.9501953125
12,0.37458204845917176,0.737319697310363,0.950207468879668,0.7933884297520661,0.9729976564653983,0.8487603305785124,0.75,0.8181818181818182,0.782608695652174,0.76806640625
