,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,16.0,0.5029013175713388,0.44532278351834975,0.911578947368421,0.8984375,0.9602647236968681,0.9564950980392157,0.8481012658227848,0.9852941176470589,0.9115646258503401,0.020965576171875
mean,12.5,0.513571333585209,0.45678197591284214,0.9074561403508773,0.8837890625,0.945290881343452,0.9361162173202615,0.889970250093568,0.8939950980392157,0.8907457953257878,0.43953704833984375
median,12.5,0.49735824198315015,0.4473570691625355,0.911578947368421,0.890625,0.9563989738839207,0.9369485294117648,0.8857142857142857,0.8970588235294118,0.8962906057945567,0.1888427734375
