,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,4.0,0.5638985559035139,0.631969679731968,0.8775933609958506,0.8099173553719008,0.9296250344637441,0.8783746556473828,0.8076923076923077,0.7636363636363637,0.7850467289719626,0.10357666015625
mean,6.5,0.5167367364592943,0.6619285556177298,0.8974757952973721,0.8002754820936641,0.9369320662163404,0.8570477502295684,0.7953550487666959,0.7621212121212122,0.7759746841142147,0.6567535400390625
median,6.5,0.48205499530333207,0.6528664001625432,0.9076763485477178,0.7975206611570248,0.947864971050455,0.8504820936639118,0.7748538011695907,0.7636363636363637,0.7774429616874732,0.720458984375
