epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.8183009106285718,0.34237811312211297,0.7775510204081633,0.8938053097345132,0.8383936908096573,0.9433902593295382,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.2481689453125
2,0.738341628167094,0.3251809636048511,0.8163265306122449,0.8938053097345132,0.8699729891956782,0.950347881087919,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.1177978515625
3,0.7183895360450355,0.3232915833988021,0.8306122448979592,0.8938053097345132,0.8779678538081901,0.9465528146742568,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.1187744140625
4,0.6790681970362761,0.3406222961117736,0.8469387755102041,0.8938053097345132,0.8788181939442443,0.9422833649588868,0.8979591836734694,0.8627450980392157,0.88,0.75634765625
5,0.6118575771244205,0.34231065451043896,0.863265306122449,0.9026548672566371,0.9093470721621981,0.9563567362428842,0.8448275862068966,0.9607843137254902,0.8990825688073395,0.053192138671875
6,0.6017941877550008,0.2995400424815912,0.8836734693877552,0.9026548672566371,0.9088301987461651,0.9571473750790638,0.8703703703703703,0.9215686274509803,0.8952380952380953,0.1834716796875
7,0.6164510323685043,0.37379566151483923,0.8714285714285714,0.8938053097345132,0.9127984527144191,0.9456040480708411,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.90478515625
8,0.5348715417847342,0.4092738013879388,0.8979591836734694,0.8938053097345132,0.9390672935841002,0.9452877925363694,0.9333333333333333,0.8235294117647058,0.875,0.0965576171875
9,0.5367980351861642,0.40842473849786065,0.9,0.8938053097345132,0.9330815659597173,0.9392789373814041,0.9534883720930233,0.803921568627451,0.8723404255319149,0.1251220703125
10,0.4949597504370067,0.4029714781626136,0.9081632653061225,0.9026548672566371,0.9519641189809255,0.9506641366223909,0.8846153846153846,0.9019607843137255,0.8932038834951457,0.051361083984375
11,0.4990905090862391,0.47114809121178314,0.9061224489795918,0.8938053097345132,0.9451030412164867,0.9413345983554712,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.039794921875
12,0.42711341478386705,0.5230234418954469,0.9346938775510204,0.8938053097345132,0.9593920901694011,0.9433902593295382,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.03314208984375
13,0.44710551123229825,0.4491843022735773,0.9224489795918367,0.8849557522123894,0.9598339335734294,0.9456040480708412,0.88,0.8627450980392157,0.8712871287128713,0.0364990234375
14,0.42228573840491623,0.41536435451918996,0.9306122448979591,0.8761061946902655,0.9631519274376417,0.9444971537001897,0.8245614035087719,0.9215686274509803,0.8703703703703703,0.02947998046875
