epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.7923117582023759,0.430540802493944,0.8144329896907216,0.8898305084745762,0.8521527351999455,0.9147465437788018,0.9215686274509803,0.8392857142857143,0.8785046728971962,0.798828125
2,0.7180872168123108,0.4338250195575973,0.8329896907216495,0.864406779661017,0.8816506574017304,0.9230990783410138,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8125
3,0.6876631123503459,0.44805403672537564,0.843298969072165,0.8813559322033898,0.8879010831800532,0.9254032258064515,0.92,0.8214285714285714,0.8679245283018868,0.89892578125
4,0.6785085239361242,0.517785207068516,0.8536082474226804,0.864406779661017,0.891673479119831,0.9230990783410138,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9384765625
5,0.5936774100839477,0.46231939971952113,0.8701030927835052,0.8728813559322034,0.9300446215682268,0.9059619815668203,0.8253968253968254,0.9285714285714286,0.8739495798319328,0.06719970703125
6,0.606942855512973,0.5325733660641363,0.8680412371134021,0.864406779661017,0.9234876353975067,0.9268433179723502,0.9,0.8035714285714286,0.8490566037735849,0.95263671875
7,0.5335635483879404,0.4888346070834136,0.8927835051546392,0.8728813559322034,0.941404387219838,0.9346198156682027,0.8360655737704918,0.9107142857142857,0.8717948717948718,0.92431640625
8,0.5294586882148822,0.3777327518594467,0.8907216494845361,0.8898305084745762,0.9510354928809864,0.9438364055299538,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.771484375
9,0.45491534150445584,0.44784280247354913,0.9216494845360824,0.8898305084745762,0.9624889297636079,0.9576612903225806,0.8412698412698413,0.9464285714285714,0.8907563025210085,0.93701171875
10,0.5046398891616113,0.5072137494966135,0.9072164948453608,0.8559322033898306,0.9544332038967234,0.9255472350230416,0.8095238095238095,0.9107142857142857,0.8571428571428571,0.87158203125
11,0.45952054812121634,0.5193854571967307,0.9257731958762887,0.864406779661017,0.9588187206212957,0.9216589861751151,0.8125,0.9285714285714286,0.8666666666666667,0.8828125
12,0.48132330369703547,0.5643572282298641,0.9175257731958762,0.8559322033898306,0.9612286259281968,0.9206509216589862,0.7910447761194029,0.9464285714285714,0.8617886178861789,0.0634765625
13,0.3392586979054913,0.5283368482112379,0.9608247422680413,0.864406779661017,0.9839396416649635,0.9275633640552995,0.8125,0.9285714285714286,0.8666666666666667,0.047882080078125
14,0.3769402909524662,0.5935892154604702,0.9505154639175257,0.847457627118644,0.9734229170924451,0.9179147465437788,0.796875,0.9107142857142857,0.85,0.440673828125
15,0.3764323934759061,0.6249755021752947,0.9587628865979382,0.8559322033898306,0.9743596294025478,0.9169066820276497,0.8,0.9285714285714286,0.859504132231405,0.0240478515625
16,0.41053228840692757,0.5814282212216976,0.9402061855670103,0.8728813559322034,0.971081136317188,0.9074020737327191,0.8253968253968254,0.9285714285714286,0.8739495798319328,0.92529296875
17,0.3600047260215602,0.7553648382614729,0.9525773195876288,0.847457627118644,0.9772123441651339,0.9118663594470044,0.7878787878787878,0.9285714285714286,0.8524590163934426,0.017913818359375
