,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,7.0,0.4949685377734048,0.5606124196201563,0.782608695652174,0.7666666666666667,0.8307803269679901,0.8251183514341409,0.7017543859649122
mean,7.5,0.5299623806786518,0.6091648820521576,0.7432712215320911,0.7464285714285716,0.7955505563951092,0.8044317142061503,0.6967418546365914
median,7.5,0.5146603922110907,0.6224044581875205,0.7650103519668737,0.75,0.8194291798323945,0.8045112781954887,0.6929824561403508
