epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6457782535513571,0.6282317503159788,0.7252066115702479,0.7983193277310925,0.7647058823529411,0.7779611169057675,0.836592970521542,0.7285714285714285,0.9107142857142857,0.8095238095238095,0.5634765625,0.54638671875,0.5634765625
1,False,0.74242160352301,0.47044077753519814,0.8264462809917356,0.8403361344537815,0.8151260504201681,0.8817861600807072,0.9117063492063492,0.8627450980392157,0.7857142857142857,0.822429906542056,0.49951171875,0.93505859375,0.49951171875
2,False,0.70851496994988,0.4613205780502127,0.8347107438016529,0.8403361344537815,0.8319327731092437,0.8953200075235538,0.8939909297052155,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.5302734375,0.50146484375,0.5302734375
3,False,0.6852367019111459,0.4667213218865775,0.8450413223140496,0.8487394957983193,0.8235294117647058,0.8981840876836004,0.8979591836734694,0.8653846153846154,0.8035714285714286,0.8333333333333334,0.322265625,0.9013671875,0.322265625
4,False,0.651039229752111,0.43311689271270726,0.859504132231405,0.8571428571428571,0.8319327731092437,0.9121368602841852,0.9131235827664399,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.382568359375,0.85888671875,0.382568359375
5,False,0.6299381014729334,0.4104458588574614,0.8677685950413223,0.865546218487395,0.8319327731092437,0.9098284971701178,0.9233276643990929,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.229248046875,0.52001953125,0.229248046875
6,False,0.610332338708984,0.42832572836460187,0.8636363636363636,0.8739495798319328,0.8487394957983193,0.92210556913975,0.92531179138322,0.8596491228070176,0.875,0.8672566371681416,0.232177734375,0.57958984375,0.232177734375
7,False,0.620863488390426,0.4398403552775623,0.8657024793388429,0.865546218487395,0.8235294117647058,0.916249166424431,0.9315476190476191,0.8448275862068966,0.875,0.8596491228070176,0.2734375,0.85107421875,0.2734375
8,False,0.5571436756405949,0.4375130632782684,0.8822314049586777,0.8823529411764706,0.8403361344537815,0.9331429646221978,0.9304138321995464,0.92,0.8214285714285714,0.8679245283018868,0.5966796875,0.916015625,0.5966796875
9,False,0.558361355861849,0.49636731068251516,0.8801652892561983,0.8739495798319328,0.7983193277310925,0.9348272147461655,0.9212018140589568,0.8727272727272727,0.8571428571428571,0.8648648648648649,0.22216796875,0.90380859375,0.22216796875
10,False,0.5688581132322303,0.4708661852451433,0.8822314049586777,0.8487394957983193,0.8235294117647058,0.9338611220354632,0.9202097505668935,0.8064516129032258,0.8928571428571429,0.847457627118644,0.427978515625,0.06622314453125,0.427978515625
