epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.7157749070608912,0.6980724985859975,0.518595041322314,0.4957983193277311,0.5378151260504201,0.3922051282051282,0.48522727272727273,0.4766355140186916,0.9272727272727272,0.6296296296296297,0.6376953125,0.44384765625,0.6376953125
1,False,0.7997302149445558,0.4591539222903612,0.7892561983471075,0.8403361344537815,0.8235294117647058,0.8518632478632479,0.8950284090909091,0.86,0.7818181818181819,0.819047619047619,0.5400390625,0.7666015625,0.5400390625
2,False,0.716216642994526,0.5237338385787331,0.8181818181818182,0.8487394957983193,0.7899159663865546,0.890931623931624,0.889346590909091,0.8775510204081632,0.7818181818181819,0.8269230769230769,0.32470703125,0.90966796875,0.32470703125
3,False,0.6659459279588431,0.48031698730813355,0.8429752066115702,0.8487394957983193,0.8235294117647058,0.8975128205128206,0.8926136363636363,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5185546875,0.75244140625,0.5185546875
4,False,0.6154423308643427,0.5763855690465254,0.8677685950413223,0.8403361344537815,0.7983193277310925,0.913905982905983,0.9038352272727272,0.8461538461538461,0.8,0.822429906542056,0.40234375,0.95361328125,0.40234375
5,False,0.5688766725669222,0.49940031309839056,0.8842975206611571,0.8487394957983193,0.8319327731092437,0.9307008547008546,0.8856534090909092,0.8627450980392157,0.8,0.8301886792452831,0.2802734375,0.58203125,0.2802734375
6,False,0.5732424128646693,0.523828037083149,0.8884297520661157,0.8403361344537815,0.8235294117647058,0.925880341880342,0.9160511363636364,0.8461538461538461,0.8,0.822429906542056,0.619140625,0.91943359375,0.619140625
7,False,0.561557300265663,0.5031184763217172,0.8884297520661157,0.8319327731092437,0.8151260504201681,0.9367350427350427,0.8867897727272729,0.8301886792452831,0.8,0.8148148148148148,0.3447265625,0.1478271484375,0.3447265625
8,False,0.5353779591435244,0.4912996341576095,0.8946280991735537,0.8403361344537815,0.8403361344537815,0.9442991452991454,0.9014204545454545,0.875,0.7636363636363637,0.8155339805825242,0.525390625,0.5947265625,0.525390625
9,False,0.5255824672904882,0.4684029907113364,0.8966942148760331,0.8571428571428571,0.8487394957983193,0.9448888888888888,0.9071022727272727,0.8518518518518519,0.8363636363636363,0.8440366972477065,0.3583984375,0.482666015625,0.3583984375
10,False,0.4795172430020719,0.5611166321680325,0.9132231404958677,0.8487394957983193,0.8151260504201681,0.9571111111111112,0.899715909090909,0.8936170212765957,0.7636363636363637,0.8235294117647058,0.55712890625,0.96875,0.55712890625
11,False,0.4550817746145666,0.5618006659656012,0.9235537190082644,0.8235294117647058,0.8067226890756303,0.9523162393162392,0.8973011363636363,0.7833333333333333,0.8545454545454545,0.8173913043478261,0.329833984375,0.2083740234375,0.329833984375
12,False,0.42264681648124347,0.6291514288227097,0.9380165289256198,0.8151260504201681,0.7983193277310925,0.9631709401709401,0.9019886363636364,0.7391304347826086,0.9272727272727272,0.8225806451612904,0.1497802734375,0.0293121337890625,0.1497802734375
13,False,0.3976491137353842,0.6311314796574977,0.9421487603305785,0.8151260504201681,0.7899159663865546,0.9662991452991454,0.8917613636363636,0.8113207547169812,0.7818181818181819,0.7962962962962963,0.33056640625,0.53662109375,0.33056640625
14,False,0.41384771333868836,0.6565801704756352,0.9318181818181818,0.8151260504201681,0.7899159663865546,0.9690170940170941,0.9032670454545456,0.746268656716418,0.9090909090909091,0.819672131147541,0.406982421875,0.055206298828125,0.406982421875
