,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,2.0,False,0.6862714132332703,0.4384023500375511,0.8485477178423236,0.859504132231405,0.8429752066115702,0.8986111111111109,0.9252323674138874,0.875,0.8305084745762712,0.8521739130434782,0.4140625,0.193359375,0.4140625
mean,5.5,0.0,0.6208596011167741,0.47179142259954177,0.8686721991701244,0.8520661157024794,0.837190082644628,0.9164259834368531,0.9107982504100601,0.860363662230885,0.8338983050847458,0.8459194371698686,0.38846435546875,0.2578216552734375,0.38846435546875
median,5.5,0.0,0.6058007639782557,0.47069876106871555,0.8713692946058091,0.8553719008264463,0.8429752066115702,0.921838336783989,0.9120420995079278,0.8589622641509433,0.847457627118644,0.847457627118644,0.35595703125,0.16912841796875,0.35595703125
