,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,17.0,False,0.40094580445900435,0.35164078364164386,0.9297520661157025,0.907563025210084,0.907563025210084,0.975505702511841,0.9377834467120181,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.49462890625,0.52783203125,0.49462890625
mean,13.0,0.0,0.5049589158052747,0.4414279025714813,0.9014876033057851,0.8719327731092438,0.8470588235294118,0.9465557512439513,0.9248526077097506,0.8668761110128023,0.8614285714285715,0.8633234752635343,0.37193603515625,0.55687744140625,0.37193603515625
median,13.0,0.0,0.4864943794721414,0.4375130632782684,0.9049586776859504,0.8739495798319328,0.8487394957983193,0.9583810680026674,0.9274376417233561,0.8727272727272727,0.8571428571428571,0.8648648648648649,0.32666015625,0.57958984375,0.32666015625
