,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,16.0,0.5904930319104876,0.5747811411911586,0.780952380952381,0.8113207547169812,0.878323201161419,0.905982905982906,0.9230769230769231
mean,13.5,0.6162924924612917,0.6005232028760481,0.761904761904762,0.7924528301886793,0.8287883969764018,0.8571115494192418,0.9112426035502957
median,13.5,0.6103292581580935,0.5919043219314432,0.7857142857142857,0.8113207547169812,0.8552762907177207,0.8881766381766383,0.9615384615384616
