epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.7152579166877892,0.7159732901133024,0.5402843601895735,0.5,0.47986335850413514,0.41420118343195267,0.0
2,0.6991012878892546,0.7106457169239337,0.5781990521327014,0.5192307692307693,0.6283710895361381,0.49852071005917165,0.6153846153846154
3,0.6907663528953119,0.6812271521641657,0.5781990521327014,0.7115384615384616,0.7052319309600863,0.7751479289940828,0.6923076923076923
4,0.6882771072794476,0.672772214962886,0.6682464454976303,0.8269230769230769,0.7053218266810499,0.8653846153846154,0.8461538461538461
5,0.6794643517919061,0.6642604928750259,0.6635071090047393,0.7884615384615384,0.7372348076231572,0.8786982248520709,0.7692307692307693
6,0.676436548549417,0.6577119001975427,0.7061611374407583,0.8076923076923077,0.7580007191657677,0.8846153846153846,0.9230769230769231
7,0.6626889231080693,0.6500310072532067,0.7393364928909952,0.8269230769230769,0.8244336569579289,0.8831360946745562,1.0
8,0.6614948666491215,0.6435843797830435,0.7298578199052133,0.8269230769230769,0.7992628550880979,0.8727810650887574,1.0
9,0.6570988678819195,0.640631588605734,0.7298578199052133,0.8269230769230769,0.8239841783531104,0.8846153846153846,1.0
10,0.6468051236952651,0.6367801473690913,0.7819905213270142,0.8076923076923077,0.8449298813376483,0.8890532544378699,0.9230769230769231
11,0.6320958448247322,0.6288147706251878,0.8104265402843602,0.8076923076923077,0.8955411722402015,0.886094674556213,1.0
12,0.6262565201492671,0.6243524964039142,0.7819905213270142,0.8076923076923077,0.8722581805106078,0.900887573964497,0.7692307692307693
13,0.625143742109362,0.6212560534477234,0.8388625592417062,0.8076923076923077,0.885472851492269,0.886094674556213,0.9230769230769231
14,0.6095770004236303,0.6183749574881333,0.8341232227488151,0.8076923076923077,0.899586479683567,0.8890532544378698,0.9230769230769231
15,0.6101361157204868,0.6078184980612534,0.7962085308056872,0.7884615384615384,0.8863718087019058,0.8905325443786982,0.8461538461538461
16,0.6169591650578647,0.6039548378724319,0.7819905213270142,0.8076923076923077,0.8591334052499101,0.886094674556213,0.8846153846153846
17,0.5997312275154331,0.5998691962315486,0.8056872037914692,0.7884615384615384,0.8924847177274362,0.8831360946745563,0.8846153846153846
18,0.5962039119259441,0.6022902497878442,0.8246445497630331,0.7884615384615384,0.8895181589356347,0.8831360946745563,0.8076923076923077
19,0.5894015612195453,0.5883353077448331,0.8199052132701422,0.8076923076923077,0.9008450197770587,0.8905325443786982,0.8076923076923077
20,0.589986917673129,0.5871188457195575,0.7725118483412322,0.8076923076923077,0.8833153541891405,0.8949704142011834,0.8076923076923077
21,0.5992077707679351,0.5868011942276588,0.7772511848341233,0.8076923076923077,0.8614706939949658,0.8831360946745562,0.8461538461538461
22,0.5806218743041793,0.5793368357878464,0.8151658767772512,0.7884615384615384,0.8994066882416397,0.886094674556213,0.8846153846153846
