,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,2.0,22.0,0.6145377589053795,0.7286737442016602,0.9974059599344848,0.9975396050346048,0.944125563000669,0.9817929148198189,0.9615955406836307,0.9269057130831804,0.9615955456774037,3.8450560569763184,1.1539033651351929
mean,2.0,16.5,0.6645466563612467,0.7821443308144808,0.9915408651176534,0.9940436257255231,0.8880382912917905,0.9518858346319543,0.9087482831815092,0.859186493912881,0.9087482880167912,22.881384044885635,9.692993853241205
median,2.0,16.5,0.6389458404212701,0.7409780740737915,0.9966698640682659,0.9971755981444139,0.9320122142755063,0.9850102788796453,0.9569848294564653,0.9183829590769925,0.9569848344487438,4.220121383666992,1.3284518122673035
