,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,1.0,6.0,0.7442085772264199,0.8206526279449463,0.9942926588605662,0.9974307590059588,0.951981861747814,0.9834404585933011,0.9671232125769624,0.9367186179518068,0.9671232175747987,8.794504165649414,1.6582330465316772
mean,1.0,8.5,0.7380439973146211,0.8229296989738941,0.9884541103707962,0.9920776155258706,0.8590310270864878,0.9793674647564118,0.9088086932800958,0.845816552999171,0.908808698198764,10.008912593126297,inf
median,1.0,8.5,0.7280685437507317,0.7856463730335236,0.9957144558429718,0.9959150526257508,0.9105062747799649,0.9899393314883256,0.947477408454795,0.9012327194592673,0.94747741344186,6.49943733215332,1.664137840270996
