,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,3.0,22.0,0.6979615610153949,0.7482543468475342,0.9972133011114402,0.9974066840276602,0.9435265215766983,0.9934129630962092,0.9676380695695862,0.9375395993918029,0.9676380745661318,3.942535400390625,1.315014123916626
mean,3.0,16.5,0.7236351698606474,0.7977725688368082,0.9870763627171029,0.9941983011032629,0.8902661789845099,0.9793587245175686,0.9305548227862881,0.8803494252862453,0.9305548277228259,28.238558292388916,10.461445488035679
median,3.0,16.5,0.7111106954637121,0.776317685842514,0.9967541943808071,0.996110873752053,0.9139383420926831,0.9933707171496786,0.9515689033064546,0.9082056029085996,0.9515689082956487,9.10885238647461,2.1459434032440186
