,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,4.0,57.0,0.13121715635061265,0.1179610624909401,0.9750678956508636,0.977770317925232,0.9358559072948308,0.9471271371816155,0.9381931316704519,0.8873129123217461,0.9381931366511617
mean,4.0,30.5,0.250111302100122,0.2669131004313628,0.9418274877468744,0.9503226894801399,0.8293165850200767,0.8684993192375595,0.8437717196429254,0.7673425329719566,0.8437717243799409
median,4.0,30.5,0.2023947060108185,0.19206739217042923,0.9650717079639435,0.9676128811305282,0.8989001086161821,0.9255005777995048,0.911328942614438,0.8408556970210705,0.9113289475854218
