,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,2.0,54.0,0.17730704545974732,0.15971133410930632,0.96900475025177,0.9672770182290528,0.911913762722413,0.9464461111249918,0.9242209300715578,0.8641064836506294,0.9242209350418009
mean,2.0,30.5,0.29455216745535534,0.31383353963494304,0.926920693119367,0.9353406270343949,0.8160714856352533,0.8864916081517065,0.8417256484782983,0.7544515681619569,0.8417256533183282
median,2.0,30.5,0.24627757593989374,0.22138470262289045,0.9574559986591339,0.9564502292208075,0.8864830478997825,0.9358347780595221,0.9036328417723289,0.8304940131687056,0.9036328467311965
