,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,12.0,0.640598878376466,0.6700416077348522,0.7518796992481203,0.7218045112781954,0.8123975351913618,0.7761194029850748,0.6515151515151515
mean,10.0,0.6491964097003198,0.6706219480874561,0.6922239810051445,0.6925207756232686,0.7744855559952512,0.7255588088266801,0.5813397129186604
median,10.0,0.647316438811166,0.6700416077348522,0.7218045112781954,0.6917293233082706,0.7994799027644298,0.7406151062867482,0.5606060606060606
