,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,27.0,0.35998844237704025,0.3462202026879877,0.8515037593984962,0.8721804511278195,0.9240064446831364,0.9362279511533242,0.9090909090909091
mean,17.5,0.42714123313851937,0.39667689031808057,0.8055064130915524,0.8494029190623616,0.8856010548263625,0.919247346156916,0.9059714795008912
median,17.5,0.3998401180693978,0.3635780350830322,0.8233082706766918,0.8533834586466165,0.9036124144948838,0.9294436906377206,0.9242424242424242
