,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,36.0,0.4205259690907868,0.3594823298149539,0.8200757575757576,0.8646616541353384,0.8896206382001837,0.9283129805517865,0.8939393939393939
mean,20.5,0.4430038437021501,0.3998695879166287,0.7930871212121213,0.8471804511278194,0.874121628271927,0.9126809136137494,0.9185606060606061
median,20.5,0.4280066068538211,0.3825901983151758,0.8049242424242424,0.849624060150376,0.8854053856358588,0.9191542288557214,0.9242424242424242
