,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,10.0,0.47439190416286386,0.5276161862340399,0.9229166666666667,0.8536585365853658,0.9507188109161794,0.9278159703860391,0.8028169014084507,0.9344262295081968,0.8636363636363636,0.0323486328125
mean,9.5,0.5389798759862229,0.5412058897599132,0.896064814814815,0.8450767841011744,0.9364649084130079,0.9155869910100477,0.8026698264996893,0.9153005464480876,0.8539519016290037,0.18241712782118055
median,9.5,0.4994799633820851,0.5406116725710349,0.9104166666666667,0.8455284552845529,0.9501531606794765,0.9199497620306716,0.7986486486486486,0.9180327868852459,0.8592592592592593,0.0564727783203125
