,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,17.0,0.41954255478139735,0.3444847426384934,0.9356846473029046,0.9256198347107438,0.9678170435142546,0.9630541871921182,0.8769230769230769,0.9827586206896551,0.926829268292683,0.94091796875
mean,13.0,0.4980884799682748,0.3780538909346604,0.9066390041493776,0.8978512396694215,0.9463672582397681,0.9482813355227148,0.8795994163883217,0.9137931034482759,0.8953167452676192,0.5509674072265625
median,13.0,0.46159267966554374,0.36398909528824414,0.921161825726141,0.9008264462809917,0.9614442662251427,0.9488232074438971,0.8833333333333333,0.9137931034482759,0.8947368421052632,0.68408203125
