epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.8016681581735611,0.49246627189279574,0.7875,0.8211382113821138,0.859126984126984,0.9097038603913273,0.7671232876712328,0.9180327868852459,0.835820895522388,0.0782470703125
2,0.6952559672296047,0.4875319789095623,0.85,0.8211382113821138,0.8923350041771095,0.8971443680592279,0.7671232876712328,0.9180327868852459,0.835820895522388,0.1895751953125
3,0.703343681494395,0.5286407755400108,0.85,0.8373983739837398,0.8891238512949039,0.9003172924378635,0.8059701492537313,0.8852459016393442,0.84375,0.10430908203125
4,0.6482155655200282,0.5565687319854411,0.8645833333333334,0.8373983739837398,0.9041788499025339,0.9005817028027499,0.7971014492753623,0.9016393442622951,0.8461538461538461,0.063720703125
5,0.6213950613513589,0.544711067788,0.86875,0.8455284552845529,0.9110884851016429,0.9167107350608144,0.8,0.9180327868852459,0.8549618320610687,0.097900390625
6,0.5630345053970813,0.5133506430358421,0.8854166666666666,0.8373983739837398,0.9305642578668895,0.8935748281332627,0.8059701492537313,0.8852459016393442,0.84375,0.59228515625
7,0.5828201424951355,0.5365122773540698,0.8833333333333333,0.8536585365853658,0.935037245892509,0.9123479640401904,0.8208955223880597,0.9016393442622951,0.859375,0.1749267578125
8,0.5086643483489752,0.5244204853850651,0.90625,0.8455284552845529,0.9499704121414648,0.9167107350608144,0.7837837837837838,0.9508196721311475,0.8592592592592593,0.04046630859375
9,0.4977930192525188,0.5886667003718818,0.9083333333333333,0.8617886178861789,0.9460630743525479,0.9205446853516659,0.8142857142857143,0.9344262295081968,0.8702290076335878,0.037322998046875
10,0.47439190416286386,0.5276161862340399,0.9229166666666667,0.8536585365853658,0.9507188109161794,0.9278159703860391,0.8028169014084507,0.9344262295081968,0.8636363636363636,0.0323486328125
11,0.4854659512018164,0.5545745895706057,0.9125,0.8373983739837398,0.9561490531885268,0.9193548387096774,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.85400390625
12,0.4470318380743265,0.5211569494832822,0.9270833333333334,0.8455284552845529,0.9605959342801449,0.9223955579058699,0.8888888888888888,0.7868852459016393,0.8347826086956521,0.802734375
13,0.44983512349426746,0.5333164105328118,0.9291666666666667,0.8536585365853658,0.960900515176831,0.9242464304600742,0.8115942028985508,0.9180327868852459,0.8615384615384616,0.03955078125
14,0.45394687571873266,0.549920570559618,0.91875,0.8455284552845529,0.9625017404622669,0.9260973030142782,0.7763157894736842,0.9672131147540983,0.8613138686131386,0.02947998046875
15,0.5011669075116515,0.571166381603334,0.9145833333333333,0.8536585365853658,0.9503359092174882,0.9213379164463247,0.7945205479452054,0.9508196721311475,0.8656716417910447,0.049224853515625
16,0.4348547974601388,0.5876607269169839,0.93125,0.8617886178861789,0.9613530353661933,0.926890534108937,0.7972972972972973,0.9672131147540983,0.8740740740740741,0.029083251953125
17,0.4277817508205771,0.5513478349742851,0.9270833333333334,0.8455284552845529,0.9667571707045391,0.921602326811211,0.7837837837837838,0.9508196721311475,0.8592592592592593,0.02801513671875
18,0.4049721700449785,0.5720774335408114,0.9416666666666667,0.8536585365853658,0.9695680172653857,0.9231887890005287,0.7945205479452054,0.9508196721311475,0.8656716417910447,0.040313720703125
