epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.796589617907259,0.33752080576478943,0.7883817427385892,0.8842975206611571,0.8507787033683448,0.9308976464148878,0.8928571428571429,0.8620689655172413,0.8771929824561403,0.53369140625
2,0.7269353721893674,0.38499918112084885,0.8319502074688797,0.8760330578512396,0.8735447819113158,0.9247400109469075,0.8909090909090909,0.8448275862068966,0.8672566371681416,0.81787109375
3,0.6952269412422576,0.3739231381534545,0.8360995850622407,0.8760330578512396,0.895284662216933,0.9285714285714285,0.9056603773584906,0.8275862068965517,0.8648648648648649,0.8505859375
4,0.6558772618592528,0.3582405556331981,0.8402489626556017,0.8760330578512396,0.9048998809954985,0.939792008757526,0.8307692307692308,0.9310344827586207,0.8780487804878049,0.1849365234375
5,0.6580073209595384,0.32996786921477517,0.8547717842323651,0.8842975206611571,0.904227246856729,0.9529282977558838,0.8548387096774194,0.9137931034482759,0.8833333333333333,0.69140625
6,0.6028185698872285,0.3082684425036769,0.8651452282157677,0.9008264462809917,0.9225177213225022,0.9560755336617406,0.8709677419354839,0.9310344827586207,0.9,0.12890625
7,0.600126251578331,0.3585239578623417,0.8692946058091287,0.8760330578512396,0.925354857625774,0.9471811713191023,0.8115942028985508,0.9655172413793104,0.8818897637795275,0.270751953125
8,0.5302065170033838,0.3461561299060002,0.9024896265560166,0.8925619834710744,0.9408599368758732,0.9459496442255063,0.9245283018867925,0.8448275862068966,0.8828828828828829,0.5419921875
9,0.5198559550205207,0.3666424032085198,0.9087136929460581,0.8925619834710744,0.9427398630585883,0.9488232074438971,0.8813559322033898,0.896551724137931,0.8888888888888888,0.07275390625
10,0.49767509665479304,0.2779158479726512,0.9087136929460581,0.9338842975206612,0.957210120556734,0.9600437876299945,0.890625,0.9827586206896551,0.9344262295081968,0.9140625
11,0.49211696822860923,0.4750052031806924,0.9128630705394191,0.9008264462809917,0.9488453113951121,0.9432129173508484,0.8833333333333333,0.9137931034482759,0.8983050847457628,0.96826171875
12,0.4837164749619377,0.41425392136347194,0.9149377593360996,0.8925619834710744,0.9550197478484331,0.9378762999452654,0.8947368421052632,0.8793103448275862,0.8869565217391304,0.06915283203125
13,0.42130066952146433,0.3559079352489188,0.9315352697095436,0.9008264462809917,0.9730256463324192,0.9589490968801313,0.896551724137931,0.896551724137931,0.896551724137931,0.869140625
14,0.410311238090527,0.4037321977286546,0.9356846473029046,0.9008264462809917,0.9722064124454564,0.9599069512862617,0.9107142857142857,0.8793103448275862,0.8947368421052632,0.97119140625
15,0.4391571941835752,0.4110686163887505,0.9294605809128631,0.8842975206611571,0.9654542005139615,0.9408866995073891,0.8666666666666667,0.896551724137931,0.8813559322033898,0.034698486328125
16,0.36477947541168615,0.31224264216817116,0.946058091286307,0.9256198347107438,0.9765009227160624,0.9586754241926656,0.9016393442622951,0.9482758620689655,0.9243697478991597,0.96923828125
17,0.41954255478139735,0.3444847426384934,0.9356846473029046,0.9256198347107438,0.9678170435142546,0.9630541871921182,0.8769230769230769,0.9827586206896551,0.926829268292683,0.94091796875
18,0.42980640335201725,0.3154299175135853,0.9336099585062241,0.9173553719008265,0.9681016194960418,0.9608648056923919,0.8870967741935484,0.9482758620689655,0.9166666666666666,0.912109375
19,0.4383124524874311,0.375635944337638,0.9336099585062241,0.9090909090909091,0.9661613287111296,0.95415982484948,0.873015873015873,0.9482758620689655,0.9090909090909091,0.68408203125
20,0.46159267966554374,0.3661554754242178,0.921161825726141,0.9090909090909091,0.9614442662251427,0.9452654625068417,0.9272727272727272,0.8793103448275862,0.9026548672566371,0.92822265625
21,0.40271973112188436,0.5304550498662409,0.9398340248962656,0.9090909090909091,0.9742588089201636,0.9590859332238644,0.8983050847457628,0.9137931034482759,0.905982905982906,0.98193359375
22,0.3584903412463754,0.36398909528824414,0.9522821576763485,0.9008264462809917,0.9760438764422827,0.9521072796934865,0.8709677419354839,0.9310344827586207,0.9,0.035614013671875
23,0.40140430564331314,0.5014203916773323,0.9481327800829875,0.8842975206611571,0.9695848640071747,0.9407498631636563,0.84375,0.9310344827586207,0.8852459016393442,0.023193359375
24,0.30566580030928014,0.3293800334915642,0.966804979253112,0.9173553719008265,0.9873406805677722,0.9575807334428025,0.8636363636363636,0.9827586206896551,0.9193548387096774,0.3564453125
25,0.3399768058998951,0.5100277757102792,0.9585062240663901,0.8760330578512396,0.9799589520705059,0.9396551724137931,0.8412698412698413,0.9137931034482759,0.8760330578512396,0.0230255126953125
