,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,8.0,0.5122891115255592,0.5143650149096962,0.890495867768595,0.8571428571428571,0.9436410256410257,0.9112215909090909,0.8392857142857143,0.8545454545454545,0.8468468468468469,0.9306640625
mean,8.5,0.5289474236586493,0.5288185843016107,0.8957902892561984,0.8555672268907564,0.9349716880341881,0.8925870028409091,0.8532216382941781,0.8329545454545455,0.8419707213794058,0.7841873168945312
median,8.5,0.5109871780145759,0.4985510645543828,0.9018595041322315,0.8571428571428571,0.9435042735042736,0.8907670454545455,0.8504542278127184,0.8454545454545455,0.8435869760748336,0.925537109375
