,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,4.0,12.0,0.6721826624452022,0.6783014110156468,0.9974899626614755,0.9977261679512374,0.9445640352903222,0.9869130722225148,0.9643592515010059,0.9325138156791064,0.9643592564937984,9.707869529724121,2.4741687774658203
mean,4.0,11.5,0.6932741132649508,0.7087661507841829,0.9922290935850978,0.9918219702583669,0.8439080285552649,0.9182781191851419,0.8738326895376289,0.8265498638864994,0.8738326941793697,60.32846769419584,inf
median,4.0,11.5,0.6817254309068645,0.6925093957356044,0.9972147188688579,0.9967566217694225,0.9216770962869352,0.9887896674291894,0.9468431375589988,0.9064322878823408,0.9468431425197337,15.93898868560791,3.993386387825012
