epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.7131332447131474,0.7063879273771271,0.5291666666666667,0.5365853658536586,0.5121951219512195,0.4330183096630465,0.5156002115282918,0.5196078431372549,0.8688524590163934,0.6503067484662577,0.5048828125,0.37646484375,0.5048828125
1,False,0.6112328186631203,0.46413216309818794,0.7354166666666667,0.8292682926829268,0.8130081300813008,0.7926500278473962,0.890269698572184,0.7777777777777778,0.9180327868852459,0.8421052631578947,0.51318359375,0.425048828125,0.51318359375
2,False,0.513322205344836,0.41488876405770214,0.8125,0.8455284552845529,0.8211382113821138,0.8688213589529379,0.9089106292966684,0.8,0.9180327868852459,0.8549618320610687,0.533203125,0.307373046875,0.533203125
3,False,0.4528698119024436,0.3843777688538156,0.8416666666666667,0.8536585365853658,0.8211382113821138,0.8980872319688109,0.9257006874669488,0.8028169014084507,0.9344262295081968,0.8636363636363636,0.5927734375,0.303955078125,0.5927734375
4,False,0.4267392762005329,0.38457993835937687,0.8541666666666666,0.8455284552845529,0.8048780487804879,0.9045530492898913,0.9246430460074035,0.8,0.9180327868852459,0.8549618320610687,0.56298828125,0.200927734375,0.56298828125
5,False,0.4183397019902865,0.3932978297636761,0.85,0.8536585365853658,0.8373983739837398,0.9098701615148985,0.9267583289264939,0.8771929824561403,0.819672131147541,0.847457627118644,0.56591796875,0.76953125,0.56591796875
6,False,0.4056897446513176,0.38311359904161313,0.8583333333333333,0.8536585365853658,0.8373983739837398,0.908939014202172,0.9295346377578001,0.864406779661017,0.8360655737704918,0.85,0.5029296875,0.6171875,0.5029296875
7,False,0.38080002926290035,0.38938793673263333,0.86875,0.8617886178861789,0.8292682926829268,0.9215051517683097,0.9282125859333686,0.8793103448275862,0.8360655737704918,0.8571428571428571,0.46875,0.68310546875,0.46875
8,False,0.3792657588919004,0.3846629935551465,0.8645833333333334,0.8617886178861789,0.8292682926829268,0.9243159983291561,0.9336329984135378,0.8793103448275862,0.8360655737704918,0.8571428571428571,0.282470703125,0.67041015625,0.282470703125
9,False,0.34793040739993253,0.3943396983592491,0.88125,0.8699186991869918,0.8211382113821138,0.9380308409913672,0.9332363828662084,0.8813559322033898,0.8524590163934426,0.8666666666666667,0.40771484375,0.736328125,0.40771484375
10,False,0.3436751692245404,0.42502666779649934,0.8854166666666666,0.8455284552845529,0.8211382113821138,0.9379525201893623,0.9328397673188789,0.85,0.8360655737704918,0.8429752066115702,0.360595703125,0.8544921875,0.360595703125
11,False,0.34429591993490855,0.4059330413981182,0.8875,0.8455284552845529,0.8292682926829268,0.9353853383458647,0.9336329984135378,0.828125,0.8688524590163934,0.848,0.49658203125,0.54150390625,0.49658203125
12,False,0.3498407632112503,0.3971166974160729,0.875,0.8536585365853658,0.8455284552845529,0.9360119047619047,0.9315177154944474,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.63037109375,0.49609375,0.63037109375
13,False,0.3361540025720994,0.40076180153745944,0.89375,0.8455284552845529,0.8373983739837398,0.9347674742411585,0.9297990481226863,0.8620689655172413,0.819672131147541,0.8403361344537815,0.480712890625,0.64794921875,0.480712890625
14,False,0.3383777904013793,0.40204200717976424,0.8895833333333333,0.8455284552845529,0.8455284552845529,0.9377610693400167,0.9353516657852988,0.828125,0.8688524590163934,0.848,0.424072265625,0.42431640625,0.424072265625
15,False,0.3396561084936062,0.4055844031698336,0.8895833333333333,0.8455284552845529,0.8292682926829268,0.9368386243386244,0.9335007932310947,0.8387096774193549,0.8524590163934426,0.8455284552845529,0.487060546875,0.57275390625,0.487060546875
16,False,0.3331173335512479,0.4112497230128544,0.8854166666666666,0.8455284552845529,0.8292682926829268,0.9427039821776664,0.9335007932310947,0.8387096774193549,0.8524590163934426,0.8455284552845529,0.4951171875,0.6142578125,0.4951171875
17,False,0.328340919688344,0.41303583083114004,0.8833333333333333,0.8455284552845529,0.8373983739837398,0.9458368142578669,0.9335007932310947,0.828125,0.8688524590163934,0.848,0.62255859375,0.4970703125,0.62255859375
18,False,0.32145615306993325,0.41598320516144355,0.8958333333333334,0.8617886178861789,0.8292682926829268,0.938605193539404,0.9342940243257535,0.8548387096774194,0.8688524590163934,0.8617886178861789,0.272216796875,0.6845703125,0.272216796875
19,False,0.32186493339637917,0.40944180958639315,0.8916666666666667,0.8536585365853658,0.8455284552845529,0.9433218462823726,0.9307244843997885,0.8412698412698413,0.8688524590163934,0.8548387096774194,0.473876953125,0.54736328125,0.473876953125
20,False,0.2907522077361743,0.4207758370453749,0.9125,0.8455284552845529,0.8373983739837398,0.9512496519075466,0.9333685880486514,0.8181818181818182,0.8852459016393442,0.8503937007874016,0.60595703125,0.53173828125,0.60595703125
