,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,6.0,False,0.36850048397586554,0.37327029796178673,0.8630705394190872,0.859504132231405,0.8347107438016529,0.9340924775707384,0.9252323674138875,0.8888888888888888,0.8135593220338984,0.8495575221238938,0.26220703125,0.485595703125,0.26220703125
mean,6.5,0.0,0.41259266763029007,0.42171730125482004,0.8418049792531122,0.8533057851239668,0.8209366391184574,0.9040581147918104,0.9144568981228357,0.8476902707221404,0.8559322033898304,0.8500194769177288,0.4339599609375,0.303070068359375,0.4339599609375
median,6.5,0.0,0.3798123833054824,0.41533528271416004,0.8599585062240664,0.8553719008264463,0.8264462809917356,0.924344375431332,0.9179196282121378,0.8512295081967213,0.864406779661017,0.8510082692586682,0.4468994140625,0.3026123046875,0.4468994140625
