,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,12.0,False,0.38281829401665207,0.3068119203748782,0.8630705394190872,0.8925619834710744,0.8842975206611571,0.92500129352719,0.9496442255062945,0.8947368421052632,0.8793103448275862,0.8869565217391304,0.385498046875,0.41015625,0.385498046875
mean,9.5,0.0,0.3941955303420335,0.3309895631859783,0.8584601198709083,0.8824609733700642,0.8654729109274565,0.9145519892531845,0.9400656814449919,0.9063594346035972,0.8438697318007662,0.872612024185523,0.4582926432291667,0.4864637586805556,0.4582926432291667
median,9.5,0.0,0.3851306781760142,0.3186792246073731,0.8661825726141079,0.8842975206611571,0.871900826446281,0.9224659802349046,0.9447181171319102,0.9090909090909091,0.8620689655172413,0.8789075088623912,0.4443359375,0.4781494140625,0.4443359375
