epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.731295927496981,0.7312053286728739,0.518595041322314,0.48739495798319327,0.5294117647058824,0.34535677034351864,0.27891156462585037,0.47863247863247865,1.0,0.6473988439306358,inf,0.328369140625,inf
1,False,0.6342673562774973,0.4252746325581014,0.6962809917355371,0.865546218487395,0.8403361344537815,0.7489697860916847,0.9282879818594104,0.8225806451612904,0.9107142857142857,0.864406779661017,0.4677734375,0.4267578125,0.4677734375
2,False,0.505960307338021,0.3853788663860129,0.8264462809917356,0.8739495798319328,0.8403361344537815,0.871655010857856,0.933531746031746,0.8727272727272727,0.8571428571428571,0.8648648648648649,0.480224609375,0.712890625,0.480224609375
3,False,0.4381165270470391,0.41759112226862866,0.8367768595041323,0.8739495798319328,0.8151260504201681,0.906519843373288,0.9338151927437641,0.8153846153846154,0.9464285714285714,0.8760330578512396,0.44921875,0.66064453125,0.44921875
4,False,0.4239443850911353,0.3573930745615679,0.859504132231405,0.8823529411764706,0.865546218487395,0.9040746883709795,0.933390022675737,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.57080078125,0.326904296875,0.57080078125
5,False,0.4078490992715536,0.3307400008334833,0.8553719008264463,0.8907563025210085,0.8739495798319328,0.9087341620641896,0.9362244897959184,0.8909090909090909,0.875,0.8828828828828829,0.54541015625,0.5,0.54541015625
6,False,0.39475969342160816,0.3249660082349256,0.8615702479338843,0.8823529411764706,0.8739495798319328,0.914231486072876,0.9386337868480725,0.875,0.875,0.875,0.419189453125,0.403076171875,0.419189453125
7,False,0.3441509695585109,0.3337847984262875,0.8842975206611571,0.8739495798319328,0.8739495798319328,0.9374006121437,0.9365079365079365,0.8360655737704918,0.9107142857142857,0.8717948717948718,0.45458984375,0.296142578125,0.45458984375
8,False,0.36515673687142775,0.3291457574031934,0.8615702479338843,0.8907563025210085,0.8739495798319328,0.9303985773643622,0.9342403628117913,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.333984375,0.52685546875,0.333984375
9,False,0.3654767615982324,0.33115851710073085,0.8760330578512396,0.8907563025210085,0.8823529411764706,0.9249952977788417,0.9356575963718821,0.8909090909090909,0.875,0.8828828828828829,0.65283203125,0.5908203125,0.65283203125
10,False,0.3741868609978148,0.32533500487563993,0.8698347107438017,0.8991596638655462,0.8907563025210085,0.925969939982559,0.9318310657596371,0.9074074074074074,0.875,0.8909090909090909,0.53076171875,0.65576171875,0.53076171875
11,False,0.3949784312612754,0.3379293993240645,0.859504132231405,0.8823529411764706,0.8823529411764706,0.9103671152300669,0.9311224489795918,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.587890625,0.51708984375,0.587890625
12,False,0.3489707327824979,0.3246480667290567,0.8801652892561983,0.8907563025210085,0.8907563025210085,0.9325017526460682,0.9325396825396827,0.8909090909090909,0.875,0.8828828828828829,0.65771484375,0.69384765625,0.65771484375
