,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,7.0,False,0.3822083891915881,0.39305910618365314,0.8636363636363636,0.8739495798319328,0.8319327731092437,0.9263162393162392,0.9241477272727273,0.9545454545454546,0.7636363636363637,0.8484848484848485,0.3544921875,0.86083984375,0.3544921875
mean,7.0,0.0,0.40920394455371056,0.41246733337438485,0.8517164653528291,0.8636069812540403,0.8228829993535877,0.9069329388560157,0.9173841783216784,0.9220144724785613,0.7748251748251748,0.8400997566814513,0.4677734375,0.7855318509615384,0.4677734375
median,7.0,0.0,0.3770297278057445,0.4065252570670192,0.8760330578512396,0.865546218487395,0.8235294117647058,0.9263162393162392,0.9194602272727272,0.9333333333333333,0.7636363636363637,0.8380952380952381,0.478759765625,0.81640625,0.478759765625
