,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,6.0,False,0.39475969342160816,0.3249660082349256,0.8615702479338843,0.8823529411764706,0.8739495798319328,0.914231486072876,0.9386337868480725,0.875,0.875,0.875,0.419189453125,0.403076171875,0.419189453125
mean,6.5,0.0,0.41648482179305124,0.35194543739180767,0.8472796143250689,0.8830532212885155,0.8669467787114847,0.9013181893313726,0.9338151927437641,0.8691703020033851,0.8869047619047619,0.8772111100937946,0.5125325520833334,0.5258992513020834,0.5125325520833334
median,6.5,0.0,0.3948690623414418,0.3324716577635092,0.8605371900826446,0.8823529411764706,0.8739495798319328,0.9122993006514715,0.9336734693877551,0.8760964912280702,0.875,0.8766130201536899,0.5054931640625,0.52197265625,0.5054931640625
