,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall,model_score
best_epoch,8.0,0.4609650799206325,0.4571933601051569,0.8074534161490683,0.8666666666666667,0.8632927918642206,0.9313125695216907,0.8620689655172413,1.0347608453837598
mean,8.0,0.4627136516172035,0.5052379701700475,0.8026224982746721,0.8399999999999999,0.857780755399803,0.9053207267334076,0.9172413793103448,1.0153896922506491
median,8.0,0.4600944401191135,0.515676770110925,0.8219461697722568,0.8416666666666667,0.8795093795093796,0.9012791991101223,0.9310344827586207,1.011301446051168
