,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,1.0,69.0,0.13045863136649133,0.11498745083808899,0.9762502133846283,0.9780002170137735,0.9166507851620633,0.9630254757539319,0.93693815288762,0.8851517604168935,0.9369381578708932
mean,1.0,40.0,0.23637643644138223,0.24495537526245365,0.9433786560462999,0.9493940179021606,0.8533385976023158,0.9365352278232889,0.8841292847272597,0.8072919074687808,0.8841292896496671
median,1.0,40.0,0.1818615347146988,0.15299941897392272,0.967919510602951,0.9738159179686351,0.9026408594460075,0.9585187757418265,0.9268484253048155,0.8681759550339399,0.9268484302814197
