,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,6.0,0.6146961455058334,0.591009469408738,0.7368421052631579,0.8120300751879699,0.8116458200833865,0.8740388964269562,0.9104477611940298
mean,7.0,0.6193416364934833,0.5943008463220006,0.6940427993059572,0.7755928282244072,0.7635502791322166,0.8317155481334585,0.8231917336394949
median,7.0,0.6134180780640222,0.586854100227356,0.7218045112781954,0.7969924812030075,0.8057805102112926,0.8679330619629126,0.8507462686567164
