,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,11.0,0.32815464969837305,0.3306447194707125,0.8712121212121212,0.8571428571428571,0.9361647176985438,0.9366802351876978,0.7910447761194029
mean,9.5,0.35932667213507774,0.3841134621423289,0.8414351851851853,0.8312447786131997,0.9167153889406063,0.9024071561384994,0.8175787728026533
median,9.5,0.3294688004887465,0.3499948988507565,0.8626893939393939,0.849624060150376,0.9363297223617191,0.9276345545002261,0.8507462686567164
