epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.6951752569442405,0.686735220869681,0.5169172932330827,0.6240601503759399,0.5101547593809626,0.6395296246042514,0.6716417910447762
2,0.6881669221964097,0.6850560527098807,0.5827067669172933,0.6466165413533834,0.614189809907427,0.6718679330619629,0.6268656716417911
3,0.6794315693073703,0.6789680705930954,0.650375939849624,0.706766917293233,0.6974065437071585,0.7351876978742651,0.8805970149253731
4,0.6741659946011421,0.6711691918229699,0.6729323308270677,0.7142857142857143,0.737248251006996,0.769109000452284,0.835820895522388
5,0.6657774013684208,0.666518953957952,0.7142857142857143,0.7593984962406015,0.7860787223517772,0.7894617819990953,0.7164179104477612
6,0.6575428614939066,0.6601191835295885,0.7236842105263158,0.7894736842105263,0.8092714295809483,0.8156942559927634,0.7611940298507462
7,0.6569808622948209,0.654971328444947,0.6973684210526315,0.7744360902255639,0.7939226909759027,0.810719131614654,0.7313432835820896
8,0.6489280457783463,0.6496784498817042,0.7481203007518797,0.7744360902255639,0.820252985654724,0.8199909543193126,0.835820895522388
9,0.647997217967098,0.6443617411125871,0.7274436090225563,0.7819548872180451,0.8119708854497916,0.8181818181818182,0.7910447761194029
10,0.6371066095237445,0.6393456060187261,0.7330827067669173,0.7894736842105263,0.8408451699526535,0.8317503392130259,0.8656716417910447
11,0.6325817471160028,0.6340580067240206,0.7575187969924813,0.7969924812030075,0.8383859797894143,0.8308457711442786,0.7611940298507462
12,0.6258135774081811,0.6258481005976971,0.7763157894736842,0.7894736842105263,0.8506112642216099,0.8383084577114428,0.835820895522388
13,0.6238405413197395,0.626631718381007,0.7575187969924813,0.7969924812030075,0.8387958448166207,0.8333333333333334,0.7611940298507462
14,0.6228594824783784,0.623915668268849,0.7481203007518797,0.7744360902255639,0.8343579959013498,0.8301673450927183,0.6865671641791045
15,0.6194166630730593,0.618367328231496,0.75,0.7819548872180451,0.8370715850469932,0.833785617367707,0.746268656716418
16,0.6154494496216452,0.6121749577665687,0.7669172932330827,0.7894736842105263,0.840562504416649,0.8426051560379919,0.7014925373134329
17,0.6100706592538303,0.6113738301105069,0.7612781954887218,0.7969924812030075,0.8427107624902834,0.8398914518317504,0.7761194029850746
18,0.6011596443061542,0.6072183421679905,0.7838345864661654,0.7969924812030075,0.8652392057098437,0.8457711442786068,0.746268656716418
19,0.603335812575835,0.6067352429368442,0.7612781954887218,0.7894736842105263,0.8485902056391774,0.8324287652645861,0.7761194029850746
20,0.6026834684207028,0.602761357350457,0.7593984962406015,0.7969924812030075,0.8386403787718184,0.8423790140208052,0.7313432835820896
21,0.6004650530062223,0.5993255399223557,0.7443609022556391,0.7969924812030075,0.8410713023814572,0.8428312980551786,0.7761194029850746
22,0.5943573193442553,0.5987946216325114,0.7631578947368421,0.7819548872180451,0.84688007914635,0.8396653098145636,0.7164179104477612
23,0.5885003711047926,0.5898689179492176,0.7706766917293233,0.7969924812030075,0.8474030103879584,0.8448665762098597,0.7164179104477612
24,0.5881726087484145,0.5937006957548902,0.7725563909774437,0.7894736842105263,0.8587661649353403,0.8403437358661239,0.7313432835820896
25,0.5912989131490091,0.5902204459771178,0.7518796992481203,0.7819548872180451,0.8350222599109604,0.8364993215739485,0.746268656716418
