,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,2.0,96.0,0.12368272989988327,0.10289821922779083,0.9756135821342469,0.9778130425346071,0.9391803002556565,0.9608716134015578,0.9472744455247862,0.9031308952272797,0.947274450508564,53.526275634765625,12.322029113769531
mean,2.0,49.5,0.19334377117302953,0.19399815615342592,0.9534422668267268,0.9600672473171081,0.8776346673204334,0.8774903609491437,0.8720251059421871,0.8195648837764067,0.8720251106102245,75.7413464997944,19.394379836634585
median,2.0,49.5,0.13538297526538373,0.1163063883781433,0.9727875202894212,0.9765606350367775,0.9348942691454322,0.9598980180749586,0.9445867809550785,0.8982341745995157,0.9445867859381105,60.767967224121094,13.872576713562012
