,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,1.0,81.0,0.27229352444410326,0.23228938579559327,0.9466623067855835,0.9713755289712397,0.9176101654718218,0.9272912287601989,0.9190622197189453,0.8538774225715873,0.9190622246989535,78.458984375,22.471410751342773
mean,1.0,50.5,0.31172598284482955,0.3082744497060776,0.9281006573438644,0.9477715115016244,0.8903655664620045,0.9117798812165365,0.8888669901767927,0.8133672730238949,0.8888669950860915,106.75358047485352,34.11120964050293
median,1.0,50.5,0.2971111059188843,0.27200405597686766,0.9382193773984909,0.9685696072047469,0.9124176563137785,0.9197632833373448,0.9110382917518152,0.8404737667056106,0.9110382967298596,109.97071075439453,33.30170249938965
