,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,5.0,6.0,0.8450129617724502,0.8432502916881016,0.9650982973868387,0.9980158124650489,0.9822761493428543,0.9668525333019928,0.9743314608834539,0.9500523794155813,0.9743314658827829,3.036742925643921,1.0484411716461182
mean,5.0,8.5,0.8406765223072287,0.835724447454725,0.95061835489775,0.9886841007640652,0.8620382147759261,0.9896502556261967,0.9072350224072101,0.8530539603723104,0.907235027268375,48.18566744029522,18.22307974100113
median,5.0,8.5,0.8261406019068601,0.800726056098938,0.9638525812249434,0.9971034186226242,0.9294164159744543,0.9959282274903207,0.9618239693001123,0.9267487735071762,0.9618239742933484,7.402238607406616,2.2743446826934814
