fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
3,1,0.7577320098876953,0.796160352230072,0.36897093802690506,0.17061523437496628,0.17061523437496628,0.9999999999992936,0.289859609425467,0.17061523437496628,0.2898596118896076
3,2,0.6672498703002929,0.8285894751548767,0.6740807950496673,0.17061523437496628,0.17061523437496628,0.9999999999992936,0.289859609425467,0.17061523437496628,0.2898596118896076
3,3,0.6066176474094391,0.794869601726532,0.733872789144516,0.17743945312496492,0.17176725746599927,0.9999930560370688,0.291527901998547,0.17176711812896794,0.2915279044744489
3,4,0.557160747051239,0.6995525360107422,0.7629443109035492,0.571883789062387,0.28239412157382965,0.9838886249627816,0.4373088235285861,0.2813157705285781,0.43730882697177864
3,5,0.5172273486852645,0.5927852392196655,0.7875034034252166,0.7870849609373444,0.45418816853908156,0.941504030764141,0.609108053858474,0.44374774421400237,0.6091080582075027
3,6,0.4864723950624466,0.5083122611045837,0.8090756654739379,0.8460087890623329,0.544361011614635,0.8879399395675899,0.670096334069473,0.5134559672062838,0.6700963387374118
3,7,0.4609919130802155,0.4561446249485016,0.821534413099289,0.8666611328123288,0.5915011497122001,0.8525881237216343,0.6925500130346711,0.5412546245759648,0.6925500178211824
3,8,0.43441562354564667,0.4197049856185913,0.8410741925239563,0.8749462890623271,0.6136964797847572,0.8486597337879422,0.7057549966792508,0.5576767986586021,0.7057550014959421
3,9,0.41608314514160155,0.3919249176979065,0.8542968511581421,0.8821367187498256,0.6362559903644213,0.844552528826603,0.7182310992803462,0.5738567773674138,0.7182311041198896
3,10,0.3977771639823914,0.3674852132797241,0.8610021770000458,0.8915664062498239,0.6746397722954485,0.8216202283564479,0.7309665672200528,0.5915402427869888,0.7309665720931505
3,11,0.38264956772327424,0.35010458827018737,0.8704599499702453,0.8969873046873227,0.6995974010810525,0.8099172215026453,0.7390444937441699,0.6029057739939478,0.7390444986275857
