,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,16.0,0.24003390367562172,0.27991782472683835,0.909952606635071,0.9230769230769231,0.9774442846872754,0.9822222222222222,0.88
mean,13.5,0.32035742253282407,0.3440346688737531,0.8780532263944585,0.8823964497041421,0.9359930597799038,0.9460398860398859,0.9353846153846155
median,13.5,0.27647706167110336,0.29503122201332677,0.9075829383886256,0.9038461538461539,0.9643242271746945,0.9696296296296296,0.92
