epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6861430811432173,0.7047271291414897,0.5828092243186582,0.5166666666666667,0.5,0.5795370533356803,0.4727095516569201,0.4942528735632184,0.7543859649122807,0.5972222222222222,0.480224609375,0.4091796875,0.480224609375
1,False,0.6443989219405616,0.4691690007845561,0.6666666666666666,0.8666666666666667,0.825,0.717250484069706,0.9086605402394876,0.8867924528301887,0.8245614035087719,0.8545454545454545,0.51953125,0.45556640625,0.51953125
2,False,0.49783937180067256,0.382365162173907,0.8176100628930818,0.8666666666666667,0.8416666666666667,0.8838408730857243,0.9189640768588138,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.50732421875,0.361572265625,0.50732421875
3,False,0.46601039352407,0.35055845727523166,0.8197064989517819,0.8666666666666667,0.8416666666666667,0.8816141524379512,0.9312169312169313,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.49072265625,0.388671875,0.49072265625
4,False,0.42464814402272366,0.33833677172660825,0.8364779874213837,0.8916666666666667,0.8666666666666667,0.9044182362260166,0.9319131161236425,0.9074074074074074,0.8596491228070176,0.8828828828828829,0.44384765625,0.318115234375,0.44384765625
5,False,0.39392714374220344,0.3462661291162173,0.8553459119496856,0.875,0.8666666666666667,0.921114240450625,0.9319131161236424,0.875,0.8596491228070176,0.8672566371681416,0.351318359375,0.23583984375,0.351318359375
6,False,0.3815079811702734,0.34398333132267,0.8616352201257862,0.8833333333333333,0.8666666666666667,0.922953705333568,0.931634642160958,0.9574468085106383,0.7894736842105263,0.8653846153846154,0.485107421875,0.65234375,0.485107421875
7,False,0.4071205040318911,0.3421720837553342,0.8490566037735849,0.8833333333333333,0.8833333333333333,0.9049463122689667,0.9324700640490114,0.9387755102040817,0.8070175438596491,0.8679245283018868,0.5390625,0.6015625,0.5390625
8,False,0.3968153387245642,0.32362311109900477,0.8490566037735849,0.8916666666666667,0.8916666666666667,0.9126650237634218,0.9360902255639098,0.9074074074074074,0.8596491228070176,0.8828828828828829,0.313232421875,0.319091796875,0.313232421875
9,False,0.35737580148428993,0.328839615235726,0.8721174004192872,0.8916666666666667,0.8833333333333333,0.9291145925013201,0.9376218323586745,0.9230769230769231,0.8421052631578947,0.8807339449541285,0.51513671875,0.3310546875,0.51513671875
10,False,0.36669154799459364,0.31761691222588223,0.8805031446540881,0.8916666666666667,0.8666666666666667,0.9240098574194684,0.9408242829295461,0.9583333333333334,0.8070175438596491,0.8761904761904762,0.34814453125,0.72412109375,0.34814453125
11,False,0.3546196816789779,0.3334121157725652,0.8721174004192872,0.8833333333333333,0.8666666666666667,0.9298450976940679,0.9390142021720969,0.9387755102040817,0.8070175438596491,0.8679245283018868,0.402587890625,0.6826171875,0.402587890625
12,False,0.3335985972446466,0.32818432624141375,0.9014675052410901,0.8833333333333333,0.875,0.9333568033796866,0.9365079365079365,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.454345703125,0.294921875,0.454345703125
13,False,0.3335323712048541,0.32536896665891013,0.89937106918239,0.9166666666666666,0.8833333333333333,0.9316493575074811,0.9383180172653857,0.9607843137254902,0.8596491228070176,0.9074074074074074,0.55078125,0.39501953125,0.55078125
14,False,0.35893124510657115,0.33102352619171144,0.8888888888888888,0.8916666666666667,0.8666666666666667,0.9248987854251011,0.9384572542467279,0.9230769230769231,0.8421052631578947,0.8807339449541285,0.4931640625,0.66943359375,0.4931640625
15,False,0.3297068918713484,0.33684009859959285,0.8909853249475891,0.9,0.875,0.9420436542862172,0.9413812308549151,0.9245283018867925,0.8596491228070176,0.8909090909090909,0.54345703125,0.37353515625,0.54345703125
16,False,0.2951086797210655,0.33609325140714646,0.9182389937106918,0.8916666666666667,0.8833333333333333,0.9490758669248371,0.936786410470621,0.9074074074074074,0.8596491228070176,0.8828828828828829,0.63427734375,0.61328125,0.63427734375
17,False,0.3125593106514253,0.3288217060267925,0.8909853249475891,0.9083333333333333,0.8916666666666667,0.9493575074810772,0.9355332776385408,0.9423076923076923,0.8596491228070176,0.8990825688073395,0.642578125,0.5361328125,0.642578125
18,False,0.3158142679767289,0.34504832948247594,0.8867924528301887,0.8916666666666667,0.875,0.9490142580531596,0.9387357282094124,0.9230769230769231,0.8421052631578947,0.8807339449541285,0.363525390625,0.60498046875,0.363525390625
19,False,0.28297205791033536,0.3477684698998928,0.909853249475891,0.8916666666666667,0.8666666666666667,0.954303819750044,0.9365079365079365,0.9230769230769231,0.8421052631578947,0.8807339449541285,0.73779296875,0.52880859375,0.73779296875
20,False,0.33562582856204276,0.35026748751600584,0.8930817610062893,0.8833333333333333,0.8833333333333333,0.9353370885407499,0.9365079365079365,0.8909090909090909,0.8596491228070176,0.875,0.537109375,0.408203125,0.537109375
21,False,0.3068213097173213,0.35240685964624086,0.9056603773584906,0.8916666666666667,0.8833333333333333,0.9396409082907939,0.9363686995265943,0.9074074074074074,0.8596491228070176,0.8828828828828829,0.41162109375,0.513671875,0.41162109375
