,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,15.0,False,0.30507174558220546,0.3938144323956065,0.9037656903765691,0.8823529411764706,0.8487394957983193,0.9496062854036234,0.9287733182589033,0.8793103448275862,0.8793103448275862,0.8793103448275862,0.347900390625,0.76611328125,0.347900390625
mean,11.0,0.0,0.36994176848009774,0.4144759080907544,0.8703925084678222,0.8599439775910366,0.830732292917167,0.9218241232762198,0.9174271178228217,0.8597893237216833,0.8538587848932677,0.855879392653794,0.4742838541666667,0.6945335751488095,0.4742838541666667
median,11.0,0.0,0.339089258008921,0.41178331805878327,0.8807531380753139,0.865546218487395,0.8403361344537815,0.9397853422423317,0.9198699830412663,0.875,0.8620689655172413,0.8596491228070176,0.4873046875,0.7275390625,0.4873046875
