epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.7296350136960401,0.7374500156450672,0.48326359832635984,0.5210084033613446,0.4789915966386555,0.3528927068723703,0.26315789473684215,0.0,0.0,0.0,0.310791015625,inf,0.310791015625
1,False,0.6268268299900837,0.44721289392278973,0.7133891213389121,0.8571428571428571,0.8067226890756303,0.7689253155680223,0.9170911148839841,0.8333333333333334,0.8771929824561403,0.8547008547008547,0.444091796875,0.498046875,0.444091796875
2,False,0.5161205759607099,0.3705154807627702,0.7949790794979079,0.8823529411764706,0.865546218487395,0.8636132538569424,0.9350594227504244,0.8909090909090909,0.8596491228070176,0.875,0.48193359375,0.54248046875,0.48193359375
3,False,0.44783037003114134,0.3421335676137139,0.8410041841004184,0.8907563025210085,0.8487394957983193,0.8963271388499299,0.9405772495755518,0.8793103448275862,0.8947368421052632,0.8869565217391304,0.5078125,0.62353515625,0.5078125
4,False,0.42209149716289474,0.3345480781643331,0.8493723849372385,0.8907563025210085,0.8823529411764706,0.906109747545582,0.9368986983588002,0.9074074074074074,0.8596491228070176,0.8828828828828829,0.56689453125,0.60009765625,0.56689453125
5,False,0.393180104977915,0.30742957737265514,0.8451882845188284,0.8991596638655462,0.8823529411764706,0.9201963534361851,0.944538766270515,0.8461538461538461,0.9649122807017544,0.9016393442622951,0.38720703125,0.248046875,0.38720703125
6,False,0.3693659003808409,0.2970023863956708,0.8723849372384938,0.907563025210084,0.8823529411764706,0.9293653576437588,0.9470854555744199,0.9107142857142857,0.8947368421052632,0.9026548672566371,0.521484375,0.6396484375,0.521484375
7,False,0.39602897905405593,0.2972010371564817,0.8451882845188284,0.8991596638655462,0.8907563025210085,0.9163657082748948,0.9429824561403509,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.46044921875,0.57470703125,0.46044921875
8,False,0.3513290510516785,0.2981119301138806,0.8682008368200836,0.9159663865546218,0.9159663865546218,0.9382450911640954,0.9460950764006791,0.8983050847457628,0.9298245614035088,0.9137931034482759,0.38427734375,0.384765625,0.38427734375
9,False,0.36411765953486935,0.29379934473198,0.8765690376569037,0.9159663865546218,0.8991596638655462,0.926218443197756,0.9435483870967741,0.8852459016393442,0.9473684210526315,0.9152542372881356,0.482421875,0.343017578125,0.482421875
10,False,0.35176934183392067,0.30186527616837444,0.8786610878661087,0.907563025210084,0.8907563025210085,0.9345897615708275,0.9425580079230333,0.896551724137931,0.9122807017543859,0.9043478260869565,0.338623046875,0.369873046875,0.338623046875
11,False,0.3239799229170987,0.30442007073835164,0.8870292887029289,0.907563025210084,0.8907563025210085,0.9467215988779806,0.9458121109224674,0.896551724137931,0.9122807017543859,0.9043478260869565,0.40234375,0.25732421875,0.40234375
12,False,0.34828260809058426,0.3144657767119528,0.8765690376569037,0.907563025210084,0.8907563025210085,0.930461079943899,0.9426994906621392,0.896551724137931,0.9122807017543859,0.9043478260869565,0.45947265625,0.3544921875,0.45947265625
