,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,6.0,False,0.3693659003808409,0.2970023863956708,0.8723849372384938,0.907563025210084,0.8823529411764706,0.9293653576437588,0.9470854555744199,0.9107142857142857,0.8947368421052632,0.9026548672566371,0.521484375,0.6396484375,0.521484375
mean,6.5,0.0,0.40924357008214934,0.3257254516544128,0.8457112970711296,0.8984593837535014,0.8788515406162466,0.906428237494156,0.9404121863799283,0.8863142757708093,0.904970760233918,0.8950551776620287,0.4530843098958333,0.4530029296875,0.4530843098958333
median,6.5,0.0,0.3812730026793779,0.30592482405550336,0.858786610878661,0.9033613445378151,0.8865546218487395,0.9232073983169706,0.9428409734012451,0.8956442831215972,0.9035087719298245,0.9021471057594661,0.4599609375,0.44140625,0.4599609375
