epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6879501673353821,0.68168259750713,0.5630252100840336,0.6776859504132231,0.6446280991735537,0.5613592954159592,0.6410606889010388,0.6515151515151515,0.7288135593220338,0.688,0.456298828125,0.4541015625,0.456298828125
1,False,0.617886923441366,0.3923787904426086,0.726890756302521,0.8677685950413223,0.8512396694214877,0.7850700339558573,0.9465554948059048,0.9387755102040817,0.7796610169491526,0.8518518518518519,0.4853515625,0.6064453125,0.4853515625
2,False,0.5179289631983813,0.34652491295633236,0.7962184873949579,0.8677685950413223,0.859504132231405,0.8656179258630448,0.9502460360852925,0.8909090909090909,0.8305084745762712,0.8596491228070176,0.48974609375,0.4228515625,0.48974609375
3,False,0.47443294575234424,0.3354843544565942,0.8235294117647058,0.8760330578512396,0.8512396694214877,0.885054117147708,0.9505194095133953,0.9074074074074074,0.8305084745762712,0.8672566371681416,0.489013671875,0.435302734375,0.489013671875
4,False,0.44168608980018553,0.33649886319459965,0.8382352941176471,0.8842975206611571,0.8677685950413223,0.9000955008488966,0.9527063969382176,0.9787234042553191,0.7796610169491526,0.8679245283018868,0.404541015625,0.54052734375,0.404541015625
5,False,0.4203351773634678,0.32450580116638467,0.8487394957983193,0.8760330578512396,0.8512396694214877,0.9102380447085455,0.9505194095133953,0.9782608695652174,0.7627118644067796,0.8571428571428571,0.39501953125,0.70458984375,0.39501953125
6,False,0.4100802931465021,0.32629223414196457,0.8445378151260504,0.8842975206611571,0.8842975206611571,0.9143322014714204,0.9506560962274467,0.9411764705882353,0.8135593220338984,0.8727272727272727,0.43017578125,0.4306640625,0.43017578125
7,False,0.40370944142341614,0.3053373890844258,0.8487394957983193,0.8925619834710744,0.8842975206611571,0.9154729060554612,0.9570803717878623,0.96,0.8135593220338984,0.8807339449541285,0.57666015625,0.65771484375,0.57666015625
8,False,0.3750069095056598,0.33935114827530444,0.8739495798319328,0.9008264462809917,0.8842975206611571,0.9256066072439162,0.950792782941498,0.9607843137254902,0.8305084745762712,0.8909090909090909,0.5244140625,0.373291015625,0.5244140625
9,False,0.3869801093550289,0.3179288215873655,0.8634453781512605,0.8842975206611571,0.859504132231405,0.9162422184493493,0.9548933843630399,0.9591836734693877,0.7966101694915254,0.8703703703703703,0.321044921875,0.66064453125,0.321044921875
10,False,0.37115658218620207,0.3384431155383094,0.8676470588235294,0.859504132231405,0.8512396694214877,0.9262698075834749,0.9464188080918534,0.828125,0.8983050847457628,0.8617886178861789,0.5361328125,0.175537109375,0.5361328125
11,False,0.3396635573952138,0.3621477498249574,0.884453781512605,0.859504132231405,0.8429752066115702,0.9390739954725523,0.9450519409513395,0.8620689655172413,0.847457627118644,0.8547008547008547,0.4384765625,0.26953125,0.4384765625
12,False,0.35765882011722117,0.34426046070481137,0.8676470588235294,0.8677685950413223,0.8512396694214877,0.9357049377475948,0.9479223619464188,0.864406779661017,0.864406779661017,0.864406779661017,0.436767578125,0.345703125,0.436767578125
13,False,0.3417287604147647,0.3468301016683421,0.8802521008403361,0.8677685950413223,0.859504132231405,0.9383842671194114,0.9440951339529798,0.864406779661017,0.864406779661017,0.864406779661017,0.359130859375,0.4072265625,0.359130859375
