,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,3.0,8.0,0.8077793936980399,0.8099294219698224,0.995344384720451,0.9966183617000456,0.9524543039334592,0.963621830704577,0.9569040184325692,0.9184076277493629,0.9569040234273577,9.25270938873291,1.4810272455215454
mean,3.0,9.5,0.8118860682084081,0.8304915868100666,0.9885551680830721,0.9908544281381594,0.853194752191539,0.9112595114688252,0.863051330827023,0.7971377414928036,0.8630513355391615,21.15707598792182,inf
median,3.0,9.5,0.7955417397775149,0.8088218697479793,0.9955970880232359,0.9932801988388729,0.9019350376570912,0.9627484491310053,0.9143835634721088,0.8575356937803051,0.9143835683620314,15.773927211761475,3.5467275381088257
