,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,33.0,0.34577223794026807,0.41752405946416066,0.8560606060606061,0.8421052631578947,0.9311542214314412,0.8993668023518769,0.7761194029850746
mean,20.5,0.40572540264463786,0.44411612412983315,0.8178503787878789,0.8285714285714285,0.9002463398678289,0.8876356852103122,0.7720149253731343
median,20.5,0.37871439438877685,0.42209195205591676,0.8352272727272727,0.8345864661654135,0.920009756657484,0.8957485300768884,0.7761194029850746
