,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,1.0,39.0,0.033793382435327486,0.03245855374809574,0.9907540262691559,0.9910837609782708,0.9773127756323698,0.9751940776873333,0.9759056799070547,0.9534790407333658,0.9759056849053757,15.539467811584473,2.430809736251831
mean,1.0,21.5,0.08135018923523317,0.07795679151844913,0.9758467264276331,0.9800822149062838,0.9570046054501223,0.9226532608069692,0.9296898429361198,0.8994358130691392,0.9296898477555984,27.044111887613933,inf
median,1.0,21.5,0.04395952510337035,0.040837122620466876,0.9887990336569529,0.9903093325545577,0.9741933065515993,0.973528632284921,0.9742179205573835,0.9505360107344356,0.9742179255543746,17.05224895477295,3.0376240015029907
