,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,5.0,38.0,0.03909605059883382,0.029464329637232282,0.9897726858016288,0.991959021835651,0.9846547927182181,0.9743426494795447,0.9791082169216683,0.9596679856032385,0.979108221919645,13.609328269958496,2.3820931911468506
mean,5.0,26.5,0.07250017443436331,0.0650709488023168,0.9789919362641071,0.9828643612517338,0.9668044247936805,0.9330472229885368,0.944933233179889,0.9184037146800854,0.9449332380582256,22.409782134569607,5.469782838454614
median,5.0,26.5,0.03972480493680675,0.03234999910706565,0.9895338034275735,0.99178855129012,0.9837666521370545,0.9728205141715434,0.9783284377230475,0.958349639905387,0.9783284427202803,14.147998809814453,2.5335623025894165
