epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.6691340816466146,0.6444589461176848,0.6390041493775933,0.7024793388429752,0.6843448715958677,0.7178434592227696,0.8620689655172413
2,0.5545818662247717,0.6037889204242013,0.7448132780082988,0.7107438016528925,0.8049360997568169,0.7775041050903121,0.5517241379310345
3,0.5428599351669248,0.5888500979616622,0.7261410788381742,0.71900826446281,0.8139218019696108,0.7717569786535304,0.5
4,0.5669095709116132,0.5532670407748419,0.7323651452282157,0.743801652892562,0.8020213518221486,0.8037766830870279,0.7241379310344828
5,0.48997038915073227,0.5465727406592409,0.7821576763485477,0.743801652892562,0.8597126644935411,0.8163656267104543,0.8448275862068966
6,0.4734525734334566,0.5402009457596078,0.7987551867219918,0.768595041322314,0.8688190959107294,0.8182813355227149,0.6724137931034483
7,0.4673536132974743,0.5486649437384172,0.7821576763485477,0.7768595041322314,0.8694572359911006,0.8119868637110016,0.6551724137931034
8,0.47407028023385406,0.5435419301848766,0.7925311203319502,0.8016528925619835,0.8717165968161984,0.8210180623973727,0.7068965517241379
9,0.47343279365682006,0.5516870085858117,0.8070539419087137,0.8016528925619835,0.8718545730497923,0.8212917350848385,0.6724137931034483
10,0.43634083335330376,0.559166383644766,0.8174273858921162,0.7768595041322314,0.8898604715337782,0.8163656267104543,0.7068965517241379
11,0.48226247635125125,0.5634361825698664,0.7883817427385892,0.7768595041322314,0.8621617426398304,0.8103448275862069,0.6896551724137931
12,0.4479530755415002,0.5480381669091784,0.8153526970954357,0.7851239669421488,0.8847898449492074,0.8210180623973727,0.7758620689655172
13,0.4374866517747586,0.5681376526178408,0.8257261410788381,0.7768595041322314,0.8908780462565324,0.8073344280240832,0.6896551724137931
14,0.43071755902895786,0.5726338132353853,0.8215767634854771,0.768595041322314,0.8960176609578999,0.8076081007115489,0.6551724137931034
15,0.41715514044667673,0.5465752935606586,0.8278008298755186,0.8099173553719008,0.9015194632724514,0.8292282430213465,0.7586206896551724
16,0.4249335841828362,0.5443166972191866,0.8174273858921162,0.7851239669421488,0.8963281074834859,0.8229337712096334,0.6379310344827587
17,0.3859299923374445,0.5927003636833065,0.8464730290456431,0.768595041322314,0.9198703023404219,0.8149972632731254,0.6551724137931034
18,0.4001969327199508,0.5925643862771593,0.8360995850622407,0.768595041322314,0.9099187664924717,0.8065134099616859,0.6551724137931034
19,0.4092479388063379,0.5629737916564154,0.8485477178423236,0.7603305785123967,0.9071075007329987,0.8139025725232621,0.5862068965517241
20,0.37574430817885024,0.5556288866464757,0.8547717842323651,0.7520661157024794,0.9264241734361256,0.8147235905856596,0.7413793103448276
21,0.39533170674351736,0.5366180657355253,0.8485477178423236,0.7768595041322314,0.9157310153326089,0.8264915161466885,0.7758620689655172
22,0.409099847943951,0.5527056879248501,0.8195020746887967,0.7851239669421488,0.9039685414187406,0.8201970443349753,0.7241379310344828
