epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
19,8.515749,0.444805,4.991508,0.194711,0.114136,0.210444,10.613211,0.182595,0.115999,1.832634,0.198721,0.322975,0.203067,0.213980,0.111315,0.150178,1.319567
20,8.635189,0.478141,5.090392,0.202863,0.110299,0.205103,10.382073,0.191243,0.114548,1.829787,0.213356,0.318086,0.189031,0.242310,0.122733,0.127584,1.373272
21,8.479355,0.384402,5.004402,0.202410,0.108528,0.202591,10.655995,0.183239,0.115760,1.839672,0.223019,0.322737,0.195234,0.263575,0.125816,0.092166,1.432883
22,8.452829,0.386422,5.028657,0.200533,0.106020,0.198814,10.370108,0.188042,0.114203,1.795752,0.192296,0.319040,0.192491,0.222943,0.107222,0.208710,1.253804
23,8.425585,0.374846,4.949591,0.210573,0.106591,0.196671,10.691061,0.183705,0.111145,1.904186,0.203603,0.325564,0.193245,0.217517,0.095859,0.113179,1.353020
24,8.362623,0.388540,4.958165,0.218180,0.107432,0.196823,10.034557,0.184133,0.102342,1.826259,0.203761,0.319348,0.196967,0.235779,0.108904,0.184199,1.298164
25,8.310200,0.321628,5.007424,0.194705,0.106935,0.196281,10.368353,0.178413,0.098101,1.829760,0.198498,0.327414,0.192531,0.224409,0.100172,0.126372,1.340716
26,8.417708,0.424513,5.002071,0.202837,0.106924,0.195442,10.299315,0.180155,0.094357,1.771924,0.207516,0.329883,0.193853,0.224187,0.095311,0.102593,1.371465
27,8.353638,0.380401,5.029215,0.202284,0.108318,0.196842,9.974660,0.180025,0.094386,1.840238,0.200660,0.325856,0.185957,0.219543,0.103243,0.145151,1.321629
28,8.381227,0.378539,5.030782,0.203416,0.106846,0.195885,10.124652,0.187091,0.089754,1.833086,0.194936,0.322832,0.191273,0.202008,0.099182,0.151213,1.299467
29,8.303393,0.301334,5.053671,0.200624,0.106912,0.194300,10.066111,0.184666,0.090452,1.815031,0.191000,0.320432,0.188070,0.223284,0.119914,0.146462,1.321186
30,8.362329,0.441790,5.077153,0.198807,0.109396,0.194782,9.424720,0.187305,0.083559,1.749561,0.222224,0.329803,0.197672,0.272883,0.092972,0.137381,1.375271
31,8.463898,0.381547,5.140293,0.177440,0.109993,0.196812,10.416396,0.190599,0.087326,1.857834,0.201068,0.327419,0.189111,0.218520,0.088612,0.157348,1.302256
32,8.292938,0.419699,5.031960,0.182254,0.109517,0.193628,9.823072,0.181765,0.082159,1.816157,0.223484,0.344092,0.194143,0.246536,0.061761,0.186916,1.298453
33,8.528441,0.387737,5.149283,0.183974,0.112504,0.197319,10.711094,0.189810,0.075134,1.831861,0.211378,0.323959,0.191512,0.262073,0.115122,0.141385,1.364792
34,8.332245,0.348236,5.062925,0.188138,0.112324,0.197684,10.146739,0.186217,0.080119,1.818904,0.197683,0.339481,0.201651,0.215571,0.079548,0.159730,1.294959
35,8.614528,0.465198,5.202755,0.198658,0.117272,0.203420,10.019405,0.190034,0.074928,1.785473,0.194701,0.337055,0.199263,0.218507,0.083488,0.126516,1.327865
36,8.448709,0.336547,5.150196,0.200571,0.115903,0.201434,10.121824,0.189200,0.075149,1.870423,0.182819,0.338024,0.199388,0.203048,0.069679,0.121735,1.305642
37,8.629615,0.376438,5.203131,0.198317,0.115625,0.199158,10.775646,0.193120,0.072445,1.786658,0.199952,0.338160,0.201440,0.228636,0.082904,0.206678,1.258375
38,8.582724,0.486917,5.156515,0.199532,0.118057,0.202249,9.996078,0.188539,0.073658,1.799777,0.195056,0.327523,0.195471,0.228911,0.100489,0.104745,1.361993
39,8.602259,0.413328,5.144018,0.195721,0.116702,0.200364,10.774122,0.193502,0.071962,1.794205,0.190977,0.341710,0.199228,0.197757,0.071604,0.168385,1.266190
40,8.561839,0.391038,5.172382,0.195007,0.116792,0.200376,10.504081,0.188661,0.074378,1.792432,0.190287,0.364918,0.208161,0.183249,0.071214,0.210394,1.222166
41,8.550833,0.426276,5.206056,0.188976,0.116891,0.199873,10.095039,0.192638,0.070351,1.828073,0.192417,0.342467,0.197392,0.210618,0.068748,0.153592,1.287015
42,8.350330,0.391903,5.143710,0.186926,0.117109,0.200064,9.496038,0.184265,0.073247,1.762214,0.202908,0.343285,0.200666,0.230765,0.075353,0.145826,1.319847
43,8.335018,0.393793,5.141086,0.185117,0.117337,0.200301,9.440255,0.185500,0.070673,1.843504,0.210991,0.350697,0.206222,0.227108,0.067527,0.210888,1.259290
44,8.434355,0.390761,5.242682,0.182070,0.117886,0.199518,9.419979,0.197387,0.069155,1.794435,0.209977,0.351724,0.202712,0.223568,0.061921,0.143510,1.320215
45,8.573591,0.410690,5.260881,0.192281,0.120567,0.201746,9.837543,0.197629,0.070881,1.814492,0.200830,0.345967,0.201845,0.216081,0.069459,0.172820,1.280933
46,8.498476,0.427102,5.194354,0.198867,0.118482,0.200109,9.720320,0.183328,0.068245,1.734949,0.203278,0.359287,0.204138,0.216316,0.064062,0.175808,1.280445
47,8.465955,0.410467,5.187053,0.195182,0.119445,0.200822,9.680605,0.189222,0.066941,1.773186,0.208858,0.384480,0.215862,0.223222,0.086249,0.139745,1.344858
48,8.629996,0.380640,5.286503,0.198769,0.117923,0.198465,10.153410,0.198157,0.071885,1.847013,0.182698,0.344763,0.201603,0.197508,0.072942,0.213878,1.214103
49,8.544915,0.452631,5.215554,0.188082,0.118649,0.198995,9.917958,0.189448,0.065347,1.767259,0.205638,0.363140,0.206860,0.219331,0.072149,0.185767,1.280092
50,8.659490,0.454565,5.223391,0.195344,0.120674,0.201455,10.395415,0.188894,0.070520,1.787620,0.216971,0.355706,0.200033,0.234864,0.059421,0.164709,1.310410
51,8.463176,0.348493,5.220966,0.195526,0.118267,0.199355,9.802801,0.193186,0.070215,1.802436,0.206785,0.343852,0.196570,0.233153,0.075912,0.176184,1.294068
52,8.523487,0.432329,5.215821,0.188443,0.119999,0.200253,9.844206,0.191321,0.067767,1.769786,0.207873,0.361275,0.200942,0.228641,0.062905,0.176673,1.289355
53,8.441649,0.441104,5.229693,0.184949,0.118633,0.199004,9.144398,0.195687,0.074346,1.779221,0.198835,0.342065,0.198928,0.223013,0.069031,0.144765,1.308880
54,8.502127,0.344705,5.244612,0.191048,0.119756,0.199923,10.050628,0.191412,0.067240,1.830125,0.208478,0.373607,0.208584,0.229985,0.070663,0.158290,1.317182
55,8.439943,0.419247,5.209526,0.190867,0.119798,0.200064,9.385899,0.190160,0.067262,1.815903,0.213784,0.348210,0.200335,0.237812,0.076047,0.143926,1.337341
56,8.413557,0.340858,5.244024,0.190806,0.120075,0.199845,9.438477,0.195491,0.069640,1.812413,0.185234,0.363215,0.204592,0.195991,0.060266,0.240280,1.186484
57,8.436337,0.406887,5.223623,0.193614,0.120168,0.200271,9.306007,0.189350,0.066450,1.793468,0.178413,0.342904,0.202414,0.188540,0.072112,0.194268,1.224330
58,8.543429,0.437722,5.244221,0.188784,0.121863,0.200747,9.777315,0.186313,0.068542,1.787459,0.187564,0.331623,0.191945,0.208386,0.076274,0.196957,1.238670
59,8.399921,0.402195,5.219038,0.189193,0.120636,0.199388,9.212616,0.188125,0.069745,1.756153,0.218557,0.346377,0.195630,0.260448,0.074539,0.152553,1.342611
60,8.503769,0.453560,5.225811,0.189797,0.120791,0.200602,9.537008,0.184405,0.067683,1.730853,0.209171,0.361335,0.204632,0.222462,0.063293,0.127488,1.337785
61,8.715692,0.515543,5.262341,0.193870,0.120588,0.199640,10.157883,0.188766,0.071242,1.750822,0.192982,0.358892,0.200107,0.205233,0.071278,0.171214,1.272212
62,8.525012,0.395247,5.265184,0.199537,0.121859,0.201862,9.470579,0.193628,0.071815,1.766156,0.196247,0.362345,0.201732,0.207454,0.071750,0.214456,1.234584
63,8.603263,0.486736,5.134954,0.191488,0.121345,0.201363,10.555887,0.180436,0.070170,1.748507,0.192732,0.341354,0.202815,0.220937,0.072882,0.166849,1.282500
64,8.536033,0.453247,5.242395,0.192088,0.121940,0.201266,9.550104,0.189333,0.066540,1.807002,0.191089,0.327736,0.191194,0.223753,0.102288,0.144357,1.315923
65,8.372823,0.430402,5.195155,0.188846,0.119554,0.198323,9.123232,0.182143,0.064735,1.726859,0.197648,0.359181,0.203720,0.207498,0.068072,0.126665,1.321642
66,8.560542,0.466943,5.226447,0.190901,0.121235,0.199800,9.720731,0.196283,0.065323,1.740685,0.210479,0.395273,0.215074,0.228932,0.099726,0.164777,1.333482
67,8.545721,0.517863,5.241794,0.189813,0.123181,0.201869,9.336531,0.179404,0.064002,1.698925,0.207704,0.346616,0.197751,0.257963,0.086499,0.116115,1.374041
68,8.548624,0.470966,5.180299,0.186120,0.121505,0.199674,10.108322,0.186936,0.065148,1.711875,0.209773,0.363966,0.210044,0.216701,0.067364,0.164816,1.302081
69,8.491272,0.407846,5.286418,0.195119,0.123334,0.202187,9.122454,0.193751,0.069237,1.764194,0.218230,0.343423,0.203978,0.245577,0.063137,0.170988,1.311447
70,8.545122,0.466239,5.278773,0.189547,0.120858,0.199099,9.367054,0.190331,0.065403,1.729207,0.204997,0.332103,0.195205,0.242853,0.082194,0.188427,1.285927
71,8.563799,0.470700,5.217877,0.192267,0.122037,0.200054,9.752468,0.193656,0.067201,1.726150,0.208062,0.369754,0.205843,0.218963,0.073522,0.181071,1.288750
72,8.456193,0.465997,5.205704,0.194738,0.122552,0.200332,9.209774,0.184075,0.063863,1.729854,0.215296,0.341038,0.194534,0.252351,0.074291,0.166346,1.320170
73,8.590656,0.486908,5.223165,0.193475,0.122417,0.199224,9.812135,0.190970,0.065977,1.716989,0.210749,0.353446,0.199421,0.239224,0.062728,0.194184,1.278170
74,8.455774,0.476968,5.175849,0.189748,0.122405,0.199098,9.492417,0.179738,0.063923,1.677706,0.216580,0.366345,0.208011,0.240530,0.072840,0.123975,1.364637
75,8.588022,0.492920,5.259704,0.190080,0.123828,0.200948,9.606489,0.187216,0.063410,1.656219,0.207787,0.331901,0.191118,0.250439,0.083137,0.164616,1.315904
76,8.551998,0.449315,5.154563,0.186381,0.121165,0.198726,10.568802,0.176284,0.063568,1.705759,0.224107,0.362720,0.210101,0.265027,0.066064,0.213626,1.290841
77,8.633862,0.496328,5.236908,0.194639,0.124652,0.202663,9.902635,0.185761,0.067597,1.722561,0.205429,0.365829,0.205112,0.234317,0.078414,0.170885,1.305804
78,8.623312,0.475843,5.259046,0.192325,0.121248,0.199257,9.835598,0.195345,0.067309,1.742891,0.213424,0.363884,0.202482,0.221998,0.061848,0.161297,1.307188
79,8.518396,0.450600,5.275723,0.188059,0.122385,0.199039,9.394129,0.186584,0.063495,1.753344,0.195274,0.352483,0.197387,0.210771,0.074869,0.145493,1.303216
80,8.478718,0.450017,5.223492,0.190187,0.123133,0.200958,9.403524,0.188933,0.061350,1.687500,0.212146,0.358126,0.205778,0.243673,0.067277,0.206485,1.274233
81,8.553640,0.484927,5.258378,0.191331,0.124596,0.201322,9.402061,0.187240,0.064156,1.658852,0.219401,0.376243,0.210750,0.247342,0.074576,0.166774,1.331404
82,8.298800,0.434822,5.169336,0.191212,0.123279,0.201689,8.682596,0.181244,0.064270,1.688365,0.198430,0.365128,0.200828,0.218129,0.063445,0.184405,1.267890
83,8.438936,0.452230,5.177759,0.187963,0.122371,0.199443,9.562411,0.176741,0.067438,1.714267,0.199426,0.364915,0.206380,0.215627,0.069519,0.207968,1.248595
84,8.418418,0.505663,5.174028,0.189289,0.124398,0.201056,9.099845,0.176015,0.060996,1.659112,0.213813,0.358497,0.202585,0.239655,0.062163,0.117573,1.359355
85,8.406822,0.457536,5.179609,0.193812,0.123792,0.201223,9.149014,0.183422,0.060373,1.648529,0.183424,0.358342,0.204660,0.195763,0.073415,0.195248,1.235962
86,8.528245,0.456777,5.220878,0.192259,0.122642,0.198868,9.751860,0.179854,0.065228,1.696062,0.194460,0.350994,0.196900,0.218573,0.077983,0.242688,1.210446
87,8.527536,0.500452,5.206887,0.189887,0.123201,0.199923,9.573404,0.178891,0.067139,1.673353,0.203757,0.349159,0.197845,0.235455,0.071207,0.160132,1.306891
88,8.540016,0.467433,5.205920,0.190243,0.124220,0.201535,9.799402,0.184658,0.066744,1.673008,0.198544,0.351783,0.196046,0.223432,0.066427,0.158808,1.294439
89,8.384726,0.455909,5.150025,0.188657,0.123222,0.200229,9.368431,0.175595,0.064563,1.651887,0.212384,0.349101,0.198090,0.249683,0.073469,0.153978,1.330074
90,8.424456,0.481895,5.170458,0.190398,0.123802,0.200706,9.310600,0.176468,0.059880,1.652828,0.193501,0.374275,0.204393,0.200580,0.074898,0.142299,1.305021
91,8.483299,0.479532,5.200234,0.192157,0.123757,0.200840,9.450747,0.178016,0.062082,1.633257,0.194694,0.342211,0.195881,0.222135,0.073767,0.206397,1.244627
92,8.337269,0.468253,5.156594,0.188848,0.123102,0.200066,8.961798,0.175505,0.060042,1.626640,0.205074,0.342067,0.194779,0.237630,0.072575,0.157076,1.311152
93,8.372502,0.480625,5.181367,0.191076,0.125363,0.201924,8.865950,0.173514,0.063410,1.628322,0.192748,0.354268,0.200328,0.200283,0.066006,0.199260,1.237773
94,8.363656,0.356867,5.170006,0.194699,0.123445,0.200518,9.581153,0.181097,0.064193,1.677722,0.190367,0.365608,0.203059,0.211514,0.077968,0.183074,1.266415
95,8.326276,0.409221,5.110606,0.190988,0.124994,0.201822,9.613720,0.166771,0.058187,1.658690,0.180215,0.360416,0.201412,0.185638,0.069804,0.212984,1.207627
96,8.337553,0.388905,5.139324,0.192475,0.125286,0.201982,9.545265,0.170311,0.060966,1.664856,0.186176,0.363153,0.204528,0.196436,0.072451,0.189985,1.244621
97,8.250782,0.382117,5.099272,0.191422,0.124447,0.201659,9.375225,0.166487,0.056704,1.632504,0.197015,0.356019,0.198199,0.213029,0.066021,0.197967,1.249561
98,8.430967,0.457917,5.142214,0.192856,0.125364,0.202240,9.721366,0.168318,0.057733,1.632335,0.191018,0.346883,0.198451,0.216892,0.074573,0.160184,1.286393
99,8.393662,0.452183,5.131802,0.192067,0.123800,0.201161,9.588829,0.170998,0.057711,1.607838,0.197287,0.356804,0.198027,0.211377,0.063962,0.189575,1.256371
100,8.337117,0.450710,5.087473,0.191803,0.127227,0.203660,9.571754,0.159819,0.059512,1.594609,0.181438,0.346672,0.198387,0.199635,0.074069,0.155588,1.272453
101,8.287104,0.405762,5.079678,0.190461,0.123509,0.201031,9.617407,0.165022,0.058716,1.595310,0.202614,0.371300,0.206455,0.225478,0.066132,0.136579,1.327402
102,8.338566,0.426590,5.094062,0.191429,0.125671,0.201809,9.686333,0.165468,0.059090,1.642105,0.194806,0.350228,0.198016,0.224287,0.071246,0.162649,1.290090
103,8.299854,0.444090,5.056927,0.187648,0.124206,0.200522,9.782972,0.157005,0.053051,1.576116,0.180939,0.347017,0.199116,0.193743,0.069989,0.211764,1.210809
104,8.209876,0.410829,5.064607,0.190572,0.124152,0.201178,9.192181,0.163645,0.056869,1.586146,0.184709,0.351628,0.197983,0.200222,0.072388,0.173785,1.257697
105,8.381752,0.455553,5.041264,0.188891,0.125589,0.201835,10.326973,0.154642,0.053789,1.562123,0.185465,0.380372,0.211481,0.182689,0.077318,0.182710,1.251618
106,8.176352,0.406752,4.988029,0.187686,0.123742,0.200957,9.684427,0.150730,0.057349,1.577845,0.188031,0.349061,0.199873,0.197506,0.071663,0.187470,1.245531
107,8.137617,0.395999,5.014150,0.190260,0.125688,0.201660,9.304567,0.151095,0.051431,1.597856,0.191565,0.366645,0.205408,0.200258,0.067807,0.199925,1.240248
108,8.049355,0.366936,4.974473,0.186171,0.125068,0.201699,9.269430,0.150139,0.050827,1.609573,0.191495,0.357423,0.200954,0.203605,0.061072,0.139909,1.295524
109,8.337695,0.463875,4.976054,0.185157,0.125185,0.200759,10.611935,0.144120,0.052633,1.560019,0.189965,0.358144,0.203078,0.208471,0.072877,0.181659,1.261768
110,8.207325,0.423057,4.914862,0.185190,0.124745,0.201450,10.400597,0.142446,0.055919,1.545086,0.198749,0.364116,0.205634,0.221460,0.065529,0.177417,1.278884
111,8.197884,0.371890,4.964298,0.186235,0.125862,0.202514,10.327980,0.143616,0.052433,1.603372,0.197419,0.368663,0.204608,0.207597,0.065780,0.199937,1.248833
112,8.087433,0.439026,4.894649,0.183159,0.124289,0.199940,9.848076,0.131305,0.049717,1.529967,0.195277,0.349886,0.197985,0.218179,0.067957,0.140547,1.307732
113,8.096558,0.408909,4.881706,0.182953,0.125684,0.201846,10.201785,0.127144,0.050511,1.566795,0.206632,0.354922,0.198181,0.239752,0.074737,0.159788,1.315311
114,8.026693,0.393770,4.881990,0.183013,0.124784,0.201076,9.817073,0.131707,0.048847,1.575688,0.195080,0.343054,0.194086,0.225928,0.085839,0.152705,1.306999
115,7.917422,0.353320,4.801650,0.179755,0.123722,0.200060,10.063565,0.121043,0.050279,1.561034,0.203401,0.372820,0.204688,0.226108,0.074652,0.239612,1.230040
116,7.896911,0.386997,4.845840,0.180675,0.123761,0.199909,9.333649,0.127890,0.049549,1.573376,0.181780,0.373535,0.204790,0.185148,0.075736,0.190144,1.238155
117,8.055004,0.386818,4.804786,0.178936,0.124510,0.200844,10.705780,0.122572,0.052803,1.575073,0.193864,0.358146,0.201300,0.215694,0.070854,0.160142,1.289291
118,8.004068,0.372225,4.850057,0.180518,0.126209,0.201779,10.153727,0.121227,0.049501,1.563515,0.190348,0.357817,0.204103,0.210355,0.068184,0.176646,1.265691
119,8.019883,0.384274,4.771131,0.177961,0.124763,0.201271,10.778828,0.119845,0.049330,1.524493,0.185165,0.368682,0.203442,0.196349,0.074059,0.220564,1.214627
120,8.019630,0.360734,4.784196,0.177604,0.125477,0.201224,10.915352,0.112436,0.050395,1.579554,0.190474,0.351198,0.199275,0.212734,0.077245,0.189826,1.256556
121,7.957119,0.366438,4.748858,0.177194,0.125572,0.201344,10.708200,0.114280,0.047520,1.559935,0.193313,0.361970,0.204583,0.209537,0.078085,0.189401,1.261791
122,7.862761,0.354501,4.690324,0.174936,0.126106,0.202170,10.664378,0.103696,0.049422,1.565873,0.203438,0.369466,0.205800,0.228086,0.079467,0.196245,1.276722
123,7.852944,0.360890,4.668446,0.174458,0.124877,0.200636,10.762858,0.102186,0.047894,1.551357,0.191828,0.367461,0.203541,0.211135,0.071285,0.177840,1.269685
124,7.835244,0.338176,4.706016,0.176779,0.126448,0.202264,10.442062,0.106202,0.047081,1.578728,0.183893,0.355321,0.200830,0.204784,0.075552,0.203022,1.232957
125,7.780272,0.320010,4.637426,0.174269,0.124658,0.200843,10.744052,0.101636,0.050307,1.560133,0.198942,0.364726,0.205147,0.223916,0.071167,0.176270,1.284555
126,7.805335,0.321678,4.691184,0.175041,0.126474,0.202178,10.492022,0.104967,0.047976,1.589790,0.201905,0.363552,0.205167,0.220404,0.067290,0.176825,1.282867
127,7.809907,0.361120,4.613957,0.172588,0.125621,0.201684,10.903616,0.097206,0.048020,1.542179,0.189945,0.357128,0.200647,0.207819,0.078753,0.176596,1.268998
128,7.786361,0.345734,4.621978,0.171658,0.125285,0.201521,10.853249,0.095712,0.045234,1.551092,0.189518,0.356713,0.202279,0.203822,0.065635,0.160952,1.275286
129,7.739202,0.323151,4.660395,0.172336,0.127009,0.202436,10.419691,0.094081,0.045270,1.592290,0.188582,0.359389,0.201937,0.217919,0.082069,0.221985,1.229811
130,7.763266,0.310154,4.645719,0.173179,0.125735,0.201866,10.655522,0.101762,0.049007,1.595245,0.193373,0.351577,0.200693,0.221594,0.073201,0.182632,1.269235
131,7.782139,0.333333,4.638490,0.172964,0.125194,0.201158,10.736361,0.098702,0.046876,1.558515,0.195874,0.356346,0.201727,0.220925,0.074596,0.179001,1.276886
132,7.811424,0.309593,4.610893,0.171381,0.125455,0.201172,11.347243,0.093325,0.047897,1.577631,0.191738,0.360431,0.203242,0.199065,0.069333,0.194334,1.244661
133,7.827304,0.333942,4.585493,0.170416,0.125645,0.201231,11.510824,0.092137,0.045235,1.545628,0.188540,0.355711,0.201448,0.208572,0.073976,0.204693,1.237167
134,7.789058,0.308627,4.641585,0.171556,0.127341,0.202656,11.014864,0.091607,0.044586,1.581222,0.189951,0.358549,0.202341,0.203063,0.078418,0.167320,1.276346
135,7.829010,0.344169,4.597042,0.170862,0.126137,0.201712,11.380223,0.090259,0.044936,1.570709,0.194081,0.363378,0.203244,0.212389,0.071379,0.197414,1.252242
136,7.727701,0.329638,4.550506,0.168915,0.125169,0.201332,11.183220,0.086124,0.046503,1.562662,0.179374,0.354784,0.200103,0.196174,0.073374,0.195018,1.230683
137,7.753027,0.339726,4.589809,0.170401,0.125765,0.201667,10.962687,0.090484,0.044531,1.555379,0.189037,0.361353,0.203723,0.209512,0.076980,0.199028,1.246966
138,7.780662,0.349643,4.579699,0.169383,0.125374,0.201425,11.166830,0.089493,0.046396,1.547080,0.189627,0.365129,0.204626,0.205473,0.075044,0.215605,1.228773
139,7.765373,0.318253,4.605298,0.171218,0.126219,0.201812,11.041548,0.091213,0.046754,1.577564,0.194014,0.362767,0.202900,0.220163,0.075606,0.153693,1.301922
140,7.702427,0.328769,4.580855,0.168876,0.126280,0.202027,10.832392,0.084318,0.045515,1.569154,0.191933,0.362010,0.203451,0.215136,0.072838,0.207971,1.241512
