,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,34.0,0.4317235829252185,0.3848950989488372,0.7840909090909091,0.849624060150376,0.8862185235669704,0.9188150158299412,0.9393939393939394
mean,21.0,0.4558448062084907,0.4219589899428149,0.7895417590539541,0.8386209426004034,0.8732249689806671,0.9006519508885727,0.8902439024390242
median,21.0,0.4337178405487176,0.39552319049835205,0.803030303030303,0.849624060150376,0.8862185235669704,0.907055630936228,0.8939393939393939
