epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.6475075880686442,0.6964279592485356,0.6117424242424242,0.6616541353383458,0.6882712506456983,0.6659882406151061,0.5757575757575758
2,0.6099741485985842,0.5639725775646984,0.6609848484848485,0.7969924812030075,0.7659229499964129,0.8674807779285392,0.8636363636363636
3,0.567196789112958,0.5274734685295507,0.7462121212121212,0.8195488721804511,0.8228423846760886,0.8882858435097241,0.8787878787878788
4,0.5385712836727952,0.508115345822241,0.7651515151515151,0.8120300751879699,0.8440943526170799,0.8912256897331524,0.9545454545454546
5,0.5427858612754128,0.48792800688205806,0.7348484848484849,0.8345864661654135,0.819341416170457,0.893939393939394,0.9242424242424242
6,0.5300313559445468,0.4721868994988893,0.7689393939393939,0.8421052631578947,0.8318674223401967,0.899366802351877,0.9090909090909091
7,0.5103270772731665,0.45946074293968375,0.7651515151515151,0.8345864661654135,0.848683549752493,0.8984622342831299,0.9090909090909091
8,0.49576816053101513,0.45005916137444346,0.7803030303030303,0.8270676691729323,0.8554128703637277,0.8968792401628223,0.9545454545454546
9,0.4764853806206674,0.4422296653116556,0.7765151515151515,0.8345864661654135,0.8710255968778697,0.9000452284034374,0.9545454545454546
10,0.4816353772625779,0.43255229372727244,0.7727272727272727,0.8345864661654135,0.86489898989899,0.9009497964721845,0.9090909090909091
11,0.46415477178313513,0.4306234585163288,0.7897727272727273,0.8421052631578947,0.8753425640289834,0.9023066485753053,0.9090909090909091
12,0.4569924320235397,0.4255569971593699,0.8049242424242424,0.849624060150376,0.8818710093980917,0.9018543645409317,0.9090909090909091
13,0.4374765600218917,0.4245271102378243,0.8143939393939394,0.849624060150376,0.8938517827677739,0.9050203527815468,0.9090909090909091
14,0.45363774082877417,0.4137382511805771,0.7954545454545454,0.8421052631578947,0.8789296219240978,0.9034373586612392,0.9242424242424242
15,0.44067528031089087,0.41613898577546715,0.8200757575757576,0.8421052631578947,0.8889016428725159,0.9041157847127996,0.8939393939393939
16,0.46136845422513556,0.4077084371469971,0.7859848484848485,0.8421052631578947,0.8667766697754502,0.9056987788331072,0.8939393939393939
17,0.440454056317156,0.4042280708488665,0.7992424242424242,0.8421052631578947,0.8835641007245856,0.905924920850294,0.8636363636363636
18,0.42056889335314435,0.3999064080697253,0.8257575757575758,0.849624060150376,0.9000358705789512,0.9066033469018544,0.9242424242424242
19,0.4247504066337239,0.40494612733224283,0.803030303030303,0.849624060150376,0.8931487194203314,0.9084124830393487,0.9090909090909091
20,0.4249504307905833,0.3975877723747626,0.8011363636363636,0.849624060150376,0.8943985307621671,0.9070556309362279,0.8787878787878788
21,0.404220234264027,0.39552319049835205,0.821969696969697,0.8421052631578947,0.9087752525252526,0.907055630936228,0.8636363636363636
22,0.4213855067888896,0.3946135481049244,0.8087121212121212,0.8421052631578947,0.894856158978406,0.9056987788331072,0.8636363636363636
23,0.4415669802463416,0.39494235757598306,0.8068181818181818,0.8421052631578947,0.8805079273979483,0.9086386250565355,0.8787878787878788
24,0.4337178405487176,0.391128477969564,0.803030303030303,0.8421052631578947,0.8867079889807161,0.9090909090909092,0.8636363636363636
25,0.41122695261781866,0.3897196513817723,0.8162878787878788,0.8421052631578947,0.9007676303895545,0.9072817729534147,0.8787878787878788
26,0.4122236876776724,0.3911314893485908,0.8106060606060606,0.8571428571428571,0.9002654422842384,0.911352329262777,0.8939393939393939
27,0.4262744061874621,0.3905636925894515,0.8049242424242424,0.849624060150376,0.889649334251607,0.9106739032112167,0.8939393939393939
28,0.42799903587861493,0.38894838498051004,0.7897727272727273,0.849624060150376,0.8864066804407713,0.9129353233830846,0.8787878787878788
29,0.43367059438517597,0.38644266643918546,0.8049242424242424,0.849624060150376,0.8842241193772866,0.9122568973315242,0.9090909090909091
30,0.4247048722975182,0.3873347951505417,0.7897727272727273,0.849624060150376,0.8901929837147572,0.9131614654002713,0.8787878787878788
31,0.42766583191626,0.38567844167687837,0.8011363636363636,0.849624060150376,0.8851153581267219,0.9147444595205789,0.8787878787878788
32,0.4209524135697972,0.38392344027533565,0.8106060606060606,0.849624060150376,0.8940670062414807,0.9149706015377658,0.8939393939393939
33,0.4340791047522516,0.3853582482140763,0.803030303030303,0.849624060150376,0.8839465074900992,0.9149706015377657,0.8939393939393939
34,0.4317235829252185,0.3848950989488372,0.7840909090909091,0.849624060150376,0.8862185235669704,0.9188150158299412,0.9393939393939394
35,0.40684058539795154,0.3806833062404977,0.8106060606060606,0.8571428571428571,0.9001233930211202,0.9151967435549526,0.8939393939393939
36,0.4054225340034022,0.3825142318592932,0.8106060606060606,0.849624060150376,0.9027203856749312,0.9158751696065129,0.8787878787878788
37,0.4123860173153155,0.3894546836390531,0.8257575757575758,0.849624060150376,0.8972666618839228,0.9165535956580733,0.9090909090909091
38,0.4046053538719813,0.3855222183510773,0.8181818181818182,0.849624060150376,0.903508142621422,0.9156490275893261,0.8787878787878788
39,0.4611957371234894,0.37931512060918304,0.7803030303030303,0.8571428571428571,0.8626874237750196,0.9172320217096337,0.9090909090909091
40,0.4123718815319466,0.38496844459297064,0.8087121212121212,0.849624060150376,0.8971805724944399,0.9149706015377657,0.8787878787878788
41,0.41009185259992426,0.3822893596681437,0.8390151515151515,0.849624060150376,0.8978549393787216,0.9165535956580733,0.8939393939393939
