,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,8.0,0.31135683393839636,0.3333768380763836,0.8806818181818182,0.8872180451127819,0.9467944670837399,0.9448213478064224,0.9242424242424242
mean,8.0,0.3271355847216616,0.3714354386006979,0.8621212121212121,0.8701754385964912,0.9318840678818703,0.9288104929895975,0.8868686868686867
median,8.0,0.31135683393839636,0.35308469686293065,0.8806818181818182,0.8721804511278195,0.9467944670837399,0.9344188150158299,0.8939393939393939
