,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,27.0,0.529316069550534,0.5493576960130171,0.7302904564315352,0.7603305785123967,0.7900346665286906,0.8245758073344281,0.8448275862068966
mean,17.0,0.5541211962643681,0.5416015098634114,0.7199170124481328,0.7575757575757576,0.7658488439002744,0.8158763331177125,0.8369905956112852
median,17.0,0.5427333188254804,0.5325840972671824,0.7302904564315352,0.7603305785123967,0.7801003777099396,0.8196496989600439,0.8448275862068966
